SYNCount,NumberOfPackets,UniqSrcIPs,DNSCount,RSTCount,SSHCount
1,522,17,104,0,25
2,648,19,130,0,40
2,709,20,120,0,55
2,737,21,120,0,62
2,778,21,140,0,62
2,746,21,126,0,62
2,777,21,120,0,68
1,852,20,100,0,113
1,780,20,96,0,157
0,771,18,74,0,195
0,734,16,74,0,187
0,759,15,70,0,186
0,812,15,60,0,192
0,954,16,80,0,199
1,1032,19,90,0,201
1,1010,19,100,0,150
1,898,18,110,0,88
1,822,13,126,0,35
1,797,13,136,0,28
1,720,14,114,0,22
1,642,14,120,0,16
1,524,15,120,0,9
0,386,12,100,0,1
0,323,13,100,0,0
0,434,13,100,0,0
0,438,13,80,0,0
0,420,13,70,0,0
0,425,11,80,0,0
0,423,11,74,0,0
0,408,9,70,0,0
0,414,11,70,0,0
0,405,14,70,0,0
0,260,14,60,0,0
0,204,13,70,0,0
0,201,13,70,0,0
0,200,14,66,0,2
0,200,14,76,0,2
0,215,15,84,0,6
0,216,13,90,0,8
0,184,12,90,0,8
0,179,12,100,0,8
1,193,14,110,0,8
2,190,16,100,0,8
2,186,16,100,0,6
2,187,16,90,0,6
2,151,16,66,0,2
2,148,13,70,0,0
2,146,11,60,0,0
2,251,11,60,0,0
1,262,11,74,0,0
1,298,10,100,0,0
1,308,11,100,0,0
1,297,11,90,0,0
2,386,13,96,0,0
2,458,13,92,0,0
2,506,15,102,0,0
2,419,17,102,0,0
2,409,17,68,0,0
1,388,16,52,0,0
1,379,16,42,0,0
2,388,16,52,0,0
2,401,19,60,0,0
3,504,21,64,0,0
3,541,19,62,0,0
3,595,19,76,0,0
3,629,20,76,0,0
3,664,20,66,0,0
4,708,21,76,0,0
3,737,19,66,0,0
2,665,18,74,0,0
1,486,18,72,0,0
2,406,17,74,0,0
2,349,15,70,0,0
2,319,19,80,0,0
2,274,19,90,0,0
1,218,15,90,0,0
1,171,15,100,0,0
1,134,13,78,0,0
1,129,10,80,0,0
0,114,9,70,0,0
0,191,12,70,0,0
1,228,11,70,0,0
1,302,9,70,0,0
1,325,12,60,0,0
1,358,16,54,0,0
1,413,16,58,0,0
1,444,16,50,0,0
2,486,16,64,0,0
2,426,16,50,0,0
1,416,18,41,0,1
2,386,21,42,0,2
2,415,18,62,0,2
2,427,18,68,0,2
3,441,20,84,0,2
3,438,20,82,0,2
2,445,18,92,0,2
2,431,18,102,0,2
2,401,16,111,0,1
1,357,12,110,0,0
1,331,12,108,0,0
1,307,14,110,0,0
0,282,11,100,0,0
2,269,15,104,0,0
2,259,14,106,0,0
2,252,15,94,0,0
2,240,15,90,0,0
3,293,19,92,0,0
3,312,19,84,0,0
3,320,19,72,0,0
3,310,17,62,0,0
1,389,13,68,0,8
1,409,15,42,0,18
1,529,14,60,0,22
2,657,17,78,0,26
1,638,16,66,0,36
1,648,15,82,0,42
1,645,14,82,0,48
1,653,13,92,0,54
1,604,17,92,0,52
1,637,15,112,0,52
1,578,15,100,0,54
0,519,13,86,0,59
1,569,11,100,0,58
1,591,11,84,0,58
1,616,11,84,0,57
1,741,13,84,0,56
2,800,13,102,0,57
2,779,14,116,0,57
2,740,14,116,0,56
2,702,14,126,0,53
1,635,14,142,0,44
1,564,14,138,0,38
1,537,12,138,0,37
1,374,12,128,0,32
1,299,15,126,0,25
1,248,15,106,0,15
1,224,14,106,0,10
2,224,17,120,0,4
2,201,17,96,0,6
2,244,16,124,0,15
2,264,17,140,0,14
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
2,840,13,17,0,0
2,872,13,22,0,0
3,1023,13,22,0,0
3,1072,13,42,0,0
3,995,13,62,0,0
2,977,14,80,0,0
2,940,14,70,0,8
2,910,14,80,0,18
1,846,14,110,0,30
1,791,14,100,0,40
0,622,12,110,0,52
0,641,9,110,0,63
0,698,11,100,0,72
0,670,10,80,0,82
1,669,13,92,0,82
1,718,15,82,0,86
1,682,15,52,0,86
1,668,15,52,0,80
1,691,15,42,0,68
1,604,15,22,0,57
1,509,13,12,0,48
1,525,13,12,0,38
0,500,8,0,0,30
0,397,6,0,0,16
0,384,10,0,0,4
0,364,9,0,0,0
0,298,8,0,0,0
0,332,8,0,0,0
0,393,8,0,0,0
0,351,10,0,0,0
0,316,11,1,0,0
1,299,13,10,0,0
1,343,9,20,0,0
1,377,8,29,0,0
1,388,11,30,0,0
1,332,11,50,0,0
1,433,11,60,0,0
1,408,11,70,0,0
1,397,11,69,0,0
0,454,10,70,0,0
0,498,8,70,0,0
0,511,8,61,0,0
0,566,8,60,0,0
0,544,7,50,0,0
1,393,10,50,0,0
1,382,9,40,0,0
1,512,9,40,0,0
1,418,9,30,0,0
1,326,10,22,0,0
1,285,10,30,0,0
2,222,11,30,0,0
2,221,11,30,0,0
1,251,9,20,0,0
1,324,8,20,0,0
1,274,8,20,0,0
1,279,9,20,0,0
1,245,6,28,0,0
1,237,6,20,0,0
0,244,7,30,0,0
1,238,10,22,0,0
1,205,9,32,0,0
1,123,9,32,0,0
1,45,9,32,0,0
1,46,9,32,0,0
1,42,11,22,0,1
1,64,11,22,0,5
1,72,12,12,0,10
0,131,9,10,0,15
0,151,7,0,0,19
0,173,9,10,0,23
0,197,10,20,0,28
0,206,10,20,0,33
0,223,10,30,0,37
0,238,11,52,0,38
1,256,13,64,0,37
1,201,14,68,0,32
1,181,14,74,0,28
1,182,14,82,0,24
1,161,13,74,0,19
1,193,14,74,0,14
2,248,16,76,0,9
2,298,16,64,0,4
1,284,14,52,0,0
1,300,16,68,0,0
1,303,14,72,0,0
1,291,14,64,0,0
1,301,16,72,0,0
1,267,14,82,0,0
0,189,12,70,0,0
0,118,12,76,0,0
0,108,10,90,0,0
0,87,11,70,0,0
0,87,11,70,0,0
0,86,10,70,0,0
0,127,13,70,0,0
0,223,13,60,0,12
1,407,12,72,0,35
1,414,12,66,0,35
1,413,12,62,0,35
1,429,13,72,0,35
1,441,14,72,0,35
1,456,14,72,0,35
1,428,14,72,0,35
1,409,15,102,0,50
0,344,15,100,0,84
0,429,15,110,0,122
0,453,16,120,0,124
0,454,16,110,0,126
0,464,15,110,0,130
0,478,15,120,0,133
1,474,17,112,0,135
1,401,15,82,0,110
1,312,15,82,0,57
1,252,11,92,0,22
2,246,14,72,0,29
2,308,15,102,0,52
2,336,15,102,0,72
2,345,15,82,0,92
1,389,12,90,0,117
1,441,12,110,0,138
1,433,12,110,0,138
2,410,12,82,0,138
1,510,9,102,0,204
1,474,8,82,0,202
1,437,9,96,0,178
1,416,10,122,0,155
1,348,10,112,0,128
1,309,10,122,0,105
1,285,10,112,0,101
0,271,7,120,0,98
0,150,7,110,0,23
0,104,5,100,0,0
0,88,4,86,0,0
0,61,3,60,0,0
0,71,3,70,0,0
0,42,4,40,0,0
0,52,4,50,0,0
0,41,3,40,0,0
0,31,3,30,0,0
0,31,3,30,0,0
0,23,5,20,0,0
0,33,5,30,0,0
0,33,5,30,0,0
0,32,4,30,0,0
0,42,4,40,0,0
0,43,5,40,0,0
0,45,5,40,0,0
0,65,5,60,0,0
0,73,3,70,0,0
0,63,3,60,0,0
0,73,3,70,0,0
0,94,4,90,0,0
0,143,7,100,0,12
0,186,6,100,0,27
0,245,7,110,0,43
1,298,8,112,0,53
1,299,9,112,0,53
1,299,9,112,0,53
1,289,9,102,0,53
1,278,9,92,0,53
2,228,10,79,0,41
2,189,11,84,0,26
2,128,10,74,0,10
1,65,6,62,0,0
1,54,5,52,0,0
1,65,6,62,0,0
1,65,6,62,0,0
1,55,6,52,0,0
0,36,4,35,0,0
0,31,3,30,0,0
0,33,4,30,0,0
0,33,4,30,0,0
0,43,4,40,0,0
0,32,3,30,0,0
0,32,3,30,0,0
0,53,4,50,0,0
0,75,7,50,0,0
0,115,7,60,0,0
0,159,7,70,0,0
0,192,7,70,0,0
0,216,7,70,0,0
0,246,7,70,0,0
0,266,7,60,0,0
0,271,7,50,0,0
0,265,7,60,0,0
0,268,8,80,0,0
0,256,9,88,0,0
0,245,9,100,0,0
0,222,9,90,0,0
0,214,9,100,0,0
1,203,12,102,0,0
1,206,9,112,0,0
1,218,11,112,0,2
1,225,11,122,0,2
1,250,10,154,0,2
1,267,10,162,0,2
1,287,10,182,0,2
1,298,10,192,0,2
0,298,7,200,0,2
0,281,7,180,0,2
0,259,5,170,0,0
1,224,8,132,0,0
1,179,8,92,0,0
1,130,7,62,0,0
1,129,9,70,0,0
1,99,10,52,0,0
1,92,10,52,0,0
1,98,14,52,0,0
1,125,14,52,0,0
0,143,11,50,0,0
0,157,9,40,0,0
0,195,10,50,0,0
0,192,8,22,0,0
0,262,7,60,0,0
0,260,8,50,0,0
0,253,8,60,0,0
0,232,10,70,0,0
0,199,8,70,0,0
0,181,8,80,0,0
0,143,7,70,0,0
0,126,7,80,0,0
0,53,7,40,0,0
0,43,5,40,0,0
0,32,4,30,0,0
0,20,2,20,0,0
0,21,3,20,0,0
0,21,3,20,0,0
0,21,3,20,0,0
0,11,3,10,0,0
0,36,5,20,0,0
0,66,5,40,0,0
0,66,5,40,0,0
0,72,7,40,0,0
0,71,6,40,0,0
0,63,7,30,0,0
0,140,10,40,0,0
0,258,10,40,0,0
0,236,12,30,0,0
0,226,10,30,0,0
0,246,10,50,0,0
0,249,11,50,0,0
0,269,11,60,0,0
0,286,11,70,0,0
0,229,10,74,0,0
1,144,11,90,0,0
1,158,12,100,0,0
1,149,12,80,0,0
1,136,12,60,0,0
1,143,9,70,0,0
1,184,9,70,0,0
1,219,9,60,0,0
1,266,11,56,0,0
0,283,10,40,0,0
0,327,9,40,0,0
0,342,9,51,0,0
0,351,10,60,0,0
0,354,10,60,0,0
0,315,10,60,0,0
0,283,10,70,0,0
0,232,10,70,0,0
0,204,9,80,0,0
0,155,11,70,0,0
0,153,9,69,0,0
0,149,8,60,0,0
0,146,8,60,0,0
0,125,9,50,0,0
0,106,10,40,0,0
0,100,10,40,0,0
1,92,12,40,0,0
1,138,12,50,0,0
1,171,10,50,0,0
1,207,11,50,0,0
1,252,11,50,0,0
1,292,12,60,0,0
1,328,16,70,0,0
1,348,16,60,0,0
1,364,13,50,0,0
1,342,13,50,0,0
1,389,15,40,0,0
1,410,15,60,0,0
1,361,17,60,0,0
1,320,15,50,0,0
1,287,12,40,0,0
2,301,13,54,0,0
3,275,16,54,0,0
3,250,15,54,0,0
3,146,15,54,0,0
3,87,13,44,0,0
3,81,12,34,0,0
3,113,13,54,0,0
3,138,13,74,0,0
2,94,12,60,0,0
0,90,9,60,0,0
0,119,8,90,0,0
0,119,8,90,0,0
0,121,10,90,0,0
0,115,8,90,0,0
0,88,10,70,0,0
0,69,7,60,0,0
0,109,7,100,0,0
0,109,7,100,0,0
0,69,7,60,0,0
0,73,7,60,0,0
0,61,6,50,0,0
0,73,7,60,0,0
0,72,7,60,0,1
0,60,7,50,0,1
0,23,9,10,0,1
0,32,9,10,0,2
0,32,9,10,0,2
0,46,9,20,0,2
0,61,12,20,0,6
0,80,11,10,0,17
0,114,13,10,0,29
0,154,14,10,0,41
1,197,17,22,0,54
1,258,15,56,0,66
1,292,15,62,0,77
1,318,15,52,0,90
1,337,15,52,0,98
1,348,15,62,0,97
1,344,13,62,0,94
2,343,12,64,0,90
1,303,10,52,0,77
1,244,11,28,0,64
1,211,12,22,0,53
1,179,12,32,0,40
1,154,12,32,0,28
1,112,12,22,0,18
1,78,12,22,0,8
0,42,10,20,0,0
0,81,11,30,0,0
0,153,12,40,0,0
0,152,11,40,0,0
0,155,12,30,0,0
0,161,10,40,0,0
0,189,12,60,0,0
0,219,12,90,0,0
0,219,13,90,0,0
0,184,13,90,0,0
0,151,10,120,0,0
0,156,12,120,0,0
1,153,14,130,0,0
2,155,14,136,0,0
2,145,12,132,0,0
2,143,13,122,0,0
3,174,16,142,0,0
3,234,16,142,0,0
3,237,16,92,0,0
4,253,15,94,0,0
3,292,14,134,0,0
2,278,13,118,0,0
2,310,11,152,0,0
2,282,8,132,0,0
1,248,6,112,0,0
1,179,7,102,0,0
1,138,7,112,0,0
0,117,6,110,0,0
0,66,5,60,0,0
0,66,5,60,0,1
0,26,5,20,0,1
0,66,5,60,0,1
0,70,6,60,0,1
1,81,8,70,0,1
1,69,8,60,0,1
1,70,8,60,0,1
1,80,8,70,0,1
1,100,8,90,0,0
1,102,9,90,0,0
1,65,9,50,0,0
1,61,9,50,0,0
0,49,7,40,0,0
0,66,7,54,0,0
0,96,6,80,0,0
0,89,7,70,0,0
0,84,8,60,0,0
0,72,8,50,0,0
0,69,8,50,0,0
0,83,8,64,0,0
0,100,9,80,0,0
0,83,9,66,0,0
0,72,7,60,0,0
0,69,7,60,0,0
0,61,3,60,0,0
0,91,3,90,0,0
0,92,4,90,0,0
0,103,6,96,0,1
0,98,7,90,0,1
0,108,7,100,0,1
0,113,9,100,0,1
0,124,10,110,0,1
0,134,10,120,0,1
0,145,10,130,0,1
0,145,9,130,0,1
0,141,8,130,0,0
0,150,6,140,0,0
0,146,8,134,0,0
0,137,6,130,0,0
0,129,8,120,0,1
0,123,8,114,0,1
0,88,8,80,0,1
0,87,7,80,0,1
0,76,7,70,0,1
0,75,6,70,0,1
0,82,6,76,0,1
0,70,7,60,0,1
0,91,6,80,0,0
0,97,6,86,0,0
0,106,8,90,0,0
0,132,10,110,0,0
0,143,10,100,0,0
0,133,10,90,0,0
0,123,12,80,0,0
0,126,11,84,0,0
0,108,10,70,0,0
0,115,11,70,0,0
0,121,9,70,0,0
1,108,11,56,0,0
1,109,9,72,0,0
1,112,9,72,0,0
2,111,10,72,0,0
2,110,10,68,0,0
2,123,12,72,0,2
2,179,12,62,0,36
2,235,12,52,0,71
1,347,11,86,0,112
1,366,12,70,0,128
1,369,12,70,0,128
0,385,10,80,0,128
0,384,12,80,0,128
0,506,12,70,0,126
0,505,12,60,0,92
0,446,12,70,0,57
0,337,12,40,0,16
0,302,12,40,0,0
0,302,12,40,0,0
0,308,12,50,0,0
0,306,12,50,0,0
0,191,13,70,0,2
0,124,12,80,0,2
0,119,10,80,0,2
0,107,11,70,0,2
0,117,8,80,0,2
0,117,8,80,0,2
0,99,8,60,0,2
0,109,8,70,0,2
0,89,8,50,0,0
0,87,6,50,0,0
0,74,6,40,0,0
0,96,5,60,0,0
0,85,7,50,0,0
0,134,7,44,0,0
0,209,7,50,0,0
0,278,9,50,0,0
0,285,9,50,0,0
29,388,12,50,0,0
79,559,12,60,0,0
130,706,14,40,0,0
177,832,14,40,0,0
227,874,14,36,0,0
277,903,16,30,0,1
327,953,17,20,0,3
377,1054,16,30,0,5
395,1053,15,20,0,7
395,1005,14,20,0,8
394,973,12,30,0,9
397,987,11,30,0,11
397,1025,11,50,0,12
395,1042,9,62,0,13
395,1027,8,62,0,13
395,1045,8,62,0,14
398,1073,9,62,0,13
398,1147,12,72,0,14
398,1145,12,62,0,14
398,1132,11,72,0,13
398,1108,11,62,0,13
400,1100,10,50,0,11
400,1120,10,70,0,9
400,1200,10,60,0,6
400,1318,10,60,0,5
400,1358,9,60,0,3
400,1477,9,74,0,2
400,1569,9,80,0,1
401,1552,10,72,0,0
402,1677,9,82,0,0
402,1718,9,72,0,0
402,1616,10,82,0,0
402,1489,10,102,0,0
402,1364,11,82,0,0
402,1228,11,68,0,0
402,1106,12,52,0,0
401,1111,11,50,0,0
400,996,11,40,0,0
400,966,9,30,0,0
400,1039,10,20,0,0
400,1069,9,0,0,0
400,1134,12,0,0,0
400,1201,13,10,0,0
400,1229,13,10,0,0
400,1261,13,10,0,0
400,1279,13,10,0,0
400,1282,13,20,0,0
400,1246,13,20,0,0
400,1223,15,30,0,0
400,1179,13,42,0,0
400,1109,11,42,0,0
400,1115,12,52,0,0
400,1087,12,62,0,0
400,1046,12,62,0,0
400,1005,12,62,0,0
400,979,13,82,0,0
400,948,10,82,0,0
400,947,9,80,0,7
400,968,11,80,0,11
400,1047,14,80,0,70
400,1131,14,70,0,129
400,1137,12,70,0,129
400,1141,12,60,0,129
400,1144,12,50,0,129
400,1144,12,50,0,129
400,1143,12,60,0,122
400,1112,10,56,0,118
400,1022,9,60,0,59
400,965,7,80,0,0
400,980,8,90,0,0
400,993,8,110,0,0
400,990,9,120,0,0
400,980,9,110,0,0
400,950,9,90,0,0
400,971,9,84,0,0
400,986,9,110,0,0
400,946,7,90,0,0
400,929,5,90,0,0
400,912,5,80,0,0
400,891,4,60,0,0
400,901,4,70,0,0
400,915,6,80,0,0
400,895,6,90,0,0
400,865,6,60,0,0
400,886,6,80,0,0
400,896,6,90,0,0
400,896,6,90,0,0
400,906,6,100,0,0
400,909,7,100,0,1
400,905,6,100,0,1
400,905,6,100,0,1
400,930,9,110,0,1
400,946,10,100,0,1
401,1015,12,100,0,1
401,1136,12,110,0,2
401,1249,12,110,0,2
401,1290,12,120,0,1
402,1303,11,112,0,1
402,1323,11,132,0,1
402,1322,12,142,0,1
402,1342,12,132,0,1
401,1341,10,112,0,1
401,1287,9,112,0,0
401,1174,9,112,0,0
402,1166,12,116,0,0
401,1144,11,114,0,0
401,1124,11,94,0,0
401,1179,13,64,0,0
401,1255,13,74,0,0
401,1168,12,74,0,0
401,1101,11,64,0,0
401,1124,12,84,0,0
400,1087,11,60,0,2
400,1105,11,80,0,2
400,1105,11,80,0,2
400,1036,11,100,0,2
400,909,11,90,0,2
400,918,10,100,0,2
400,927,10,100,0,2
400,918,10,80,0,2
400,909,8,80,0,0
400,914,10,70,0,0
400,1026,12,70,0,0
400,1170,12,60,0,0
400,1230,11,90,0,0
400,1260,11,80,0,0
400,1284,11,70,0,0
400,1304,11,70,0,0
400,1349,11,80,0,0
401,1373,10,90,0,0
401,1288,10,80,0,0
401,1160,11,70,0,0
401,1109,11,50,0,0
402,1130,14,72,0,0
402,1100,14,82,0,0
402,1079,16,92,0,0
402,1047,16,92,0,0
401,1004,16,72,0,0
401,976,16,72,0,0
401,950,13,82,0,0
401,963,13,82,0,0
400,923,12,60,0,0
400,926,13,50,0,0
400,947,13,50,0,0
400,1063,13,60,0,0
400,1110,14,70,0,0
401,1163,14,102,0,0
401,1218,14,122,0,0
401,1215,14,122,0,0
402,1211,15,122,0,0
402,1241,16,132,0,0
402,1273,15,142,0,0
402,1195,15,132,0,0
402,1181,14,132,0,0
401,1133,14,110,0,0
402,1106,14,100,0,0
402,1081,13,90,0,0
401,1084,11,110,0,0
401,1048,11,110,0,0
401,992,10,100,0,0
401,961,8,90,0,0
401,923,9,80,0,0
401,939,8,100,0,0
400,913,6,90,0,0
400,923,6,100,0,0
400,923,6,100,0,0
400,923,6,100,0,0
400,903,6,80,0,0
400,883,6,80,0,0
400,894,6,90,0,0
400,864,6,60,0,0
400,856,8,50,0,0
400,848,8,40,0,0
400,828,8,20,0,0
400,818,8,10,0,0
400,819,9,10,0,0
400,819,9,10,0,0
400,808,8,0,0,0
400,813,9,4,0,0
400,810,8,4,0,0
400,808,7,4,0,0
400,809,7,4,0,0
400,809,7,4,0,0
400,811,9,4,0,0
400,826,9,4,0,0
400,840,11,4,0,0
400,847,7,0,0,0
400,888,9,30,0,0
400,900,9,30,0,0
400,927,8,40,0,0
400,957,8,50,0,0
400,984,9,60,0,0
400,988,9,70,0,0
400,1005,9,90,0,0
400,1005,10,90,0,0
400,985,10,70,0,0
400,992,10,80,0,0
400,991,13,80,0,0
400,1000,12,90,0,0
400,979,11,80,0,0
400,988,11,80,0,0
400,985,12,80,0,0
400,991,12,80,0,0
400,994,12,80,0,0
400,1001,12,80,0,0
400,982,9,80,0,0
400,988,9,70,0,0
400,1031,9,80,0,0
400,1029,9,70,0,0
400,1024,10,50,0,0
400,1018,10,50,0,0
400,1016,10,50,0,0
400,1027,10,40,0,0
400,1033,10,30,0,0
400,1016,10,30,0,0
400,987,10,40,0,0
400,988,10,70,0,0
400,991,9,80,0,0
400,983,7,80,0,0
400,1011,8,82,0,0
400,1027,7,102,0,0
400,1033,10,112,0,0
400,1028,11,112,0,1
400,1024,11,102,0,2
400,1004,12,72,0,2
400,985,12,62,0,2
400,1013,14,82,0,2
400,981,14,76,0,2
400,945,14,70,0,2
400,928,13,60,0,2
401,950,13,80,0,1
401,941,13,70,0,0
401,944,12,80,0,0
401,947,13,80,0,0
401,952,13,70,0,0
401,1048,12,64,0,39
401,1138,12,60,0,87
401,1229,12,70,0,131
400,1224,12,50,0,144
400,1228,12,60,0,144
400,1250,14,70,0,144
400,1268,12,80,0,144
400,1259,11,80,0,144
400,1163,11,90,0,105
400,1085,11,90,0,57
400,1037,13,90,0,13
400,1009,11,80,0,0
400,1020,11,80,0,0
400,1010,11,70,0,0
400,1009,11,70,0,0
400,997,11,60,0,0
400,993,11,50,0,0
400,964,11,40,0,0
400,921,10,30,0,0
400,932,10,50,0,0
400,935,13,50,0,1
400,935,13,42,0,3
400,945,13,42,0,6
400,956,12,42,0,9
400,975,11,52,0,11
400,990,11,52,0,13
400,1020,14,62,0,15
401,1033,16,52,0,17
401,1023,16,42,0,18
401,1034,16,50,0,18
401,1058,16,60,0,17
401,1067,14,60,0,17
401,1048,14,50,0,17
401,1048,14,50,0,17
401,1030,11,40,0,17
400,1006,9,30,0,17
400,992,10,30,0,16
400,972,11,20,0,16
400,942,11,20,0,17
400,935,11,40,0,17
400,933,11,42,0,16
400,953,11,62,0,17
400,948,12,62,0,18
400,945,10,62,0,19
400,953,10,62,0,22
400,946,8,62,0,22
400,921,9,42,0,21
400,908,9,32,0,20
400,927,9,50,0,22
400,966,10,50,0,22
401,1027,9,52,0,22
401,1175,10,52,0,19
401,1326,10,72,0,15
401,1376,10,92,0,13
401,1369,10,92,0,11
401,1371,12,92,0,9
402,1368,13,74,0,6
402,1314,13,74,0,3
401,1256,14,82,0,0
401,1115,14,92,0,0
401,962,14,72,0,0
401,922,14,62,0,0
401,930,14,62,0,0
402,951,14,64,0,0
401,923,12,62,0,0
401,923,12,62,0,0
401,921,12,62,0,0
401,915,12,62,0,0
401,909,13,62,0,3
401,1016,13,62,0,61
401,1122,11,62,0,121
401,1140,11,66,0,140
401,1149,11,76,0,140
401,1129,11,56,0,140
401,1118,10,46,0,140
401,1118,10,46,0,140
401,1115,11,46,0,137
401,992,10,36,0,79
401,878,10,36,0,19
400,855,7,30,0,0
400,884,9,30,0,0
400,906,9,30,0,0
400,945,9,40,0,0
401,956,10,32,0,0
401,955,9,32,0,0
401,972,9,42,0,0
401,1016,10,52,0,0
401,1015,10,52,0,0
401,986,10,52,0,0
401,964,10,52,0,0
401,939,12,52,0,0
400,943,11,70,0,0
400,957,11,80,0,0
400,950,9,80,0,0
400,927,12,70,0,6
401,907,12,60,0,9
401,928,12,60,0,13
401,957,12,60,0,19
401,1003,10,60,0,23
401,1091,9,60,0,27
401,1161,9,50,0,30
401,1162,10,40,0,32
401,1141,10,40,0,26
400,1140,11,50,0,23
400,1121,11,50,0,19
400,1092,11,50,0,13
400,1043,11,50,0,9
400,930,10,30,0,5
400,856,10,40,0,2
400,936,9,60,0,0
400,1066,9,60,0,0
400,1054,9,50,0,0
400,1088,9,50,0,0
400,1098,9,60,0,0
400,1090,8,50,0,0
400,1103,8,60,0,0
400,1112,9,60,0,0
400,1034,9,50,0,0
400,914,9,54,0,0
400,923,9,60,0,0
400,896,8,60,0,0
400,886,8,50,0,0
400,893,8,60,0,0
400,892,8,60,0,0
400,884,8,60,0,0
400,881,8,60,0,0
400,874,9,56,0,0
400,865,9,50,0,0
400,847,8,40,0,0
400,859,9,50,0,1
400,852,9,40,0,2
400,850,9,40,0,2
400,862,11,50,0,2
400,867,13,40,0,2
400,894,10,50,0,2
400,916,13,60,0,2
400,931,13,60,0,2
400,931,13,50,0,1
400,964,13,70,0,0
400,970,13,70,0,0
400,960,13,60,0,0
400,964,13,70,0,0
400,942,13,62,0,0
400,946,9,72,0,0
400,946,8,82,0,0
400,960,9,102,0,1
400,936,8,82,0,1
400,958,8,102,0,1
400,981,12,92,0,1
400,1009,12,82,0,1
400,1083,12,120,0,1
400,1076,14,110,0,1
400,1069,14,100,0,1
400,1081,13,110,0,0
400,1075,14,110,0,0
400,1053,14,90,0,0
400,1058,16,120,0,0
400,1020,15,120,0,1
400,944,13,80,0,1
400,934,13,70,0,1
400,931,13,70,0,1
400,902,13,40,0,1
400,908,11,40,0,2
401,900,13,30,0,2
401,870,10,0,0,2
401,869,11,0,0,1
401,880,11,0,0,2
401,877,11,0,0,2
401,885,13,0,0,2
401,969,13,0,0,2
401,1044,13,0,0,1
401,1057,13,0,0,1
403,1058,18,2,0,1
403,1053,17,2,0,1
403,1046,16,2,0,0
358,950,16,2,0,0
308,839,17,2,0,0
258,646,17,2,0,0
209,467,18,2,0,1
158,346,16,2,0,1
106,238,14,0,0,2
56,138,14,0,0,2
6,36,14,4,0,2
1,36,13,4,0,2
1,46,14,4,0,2
1,55,14,4,0,3
0,54,14,4,0,3
0,56,14,4,0,3
0,52,14,4,0,2
0,49,14,4,0,2
0,43,14,0,0,2
0,33,13,0,0,2
0,23,10,0,0,2
0,17,10,0,0,1
0,16,7,0,0,0
0,21,7,0,0,0
1,33,10,0,0,0
1,42,10,0,0,0
1,49,8,0,0,0
2,61,9,0,0,0
2,61,11,0,0,0
2,195,13,0,0,0
2,238,11,0,0,0
2,246,12,0,0,0
2,254,13,0,0,0
2,269,13,0,0,0
2,277,15,0,0,0
1,291,14,0,0,0
1,315,14,0,0,0
1,196,14,0,0,0
1,203,14,0,0,0
1,216,14,0,0,0
0,215,13,0,0,0
0,211,13,0,0,0
0,200,9,0,0,0
0,186,7,0,0,0
0,229,8,0,0,0
0,264,8,0,0,0
0,223,12,0,0,0
0,218,12,0,0,0
0,217,11,0,0,0
0,219,9,0,0,0
0,245,9,0,0,0
0,288,9,0,0,0
0,239,9,0,0,0
0,189,10,0,0,0
0,175,9,0,0,0
0,152,9,0,0,0
0,142,11,0,0,0
0,320,15,2,0,0
0,447,15,2,0,0
0,495,15,2,0,0
0,474,11,2,0,0
0,471,9,2,0,0
0,475,10,2,0,0
0,475,10,2,0,0
0,476,11,2,0,0
0,276,8,0,0,0
0,120,6,0,0,0
0,30,7,0,0,0
0,30,7,0,0,0
0,30,7,0,0,0
0,25,5,0,0,0
0,25,5,0,0,0
0,17,4,0,0,0
0,17,4,0,0,0
0,15,4,0,0,0
0,4,3,0,0,0
0,8,4,2,0,0
0,96,6,2,0,0
0,211,6,2,0,0
0,211,6,2,0,0
0,210,6,2,0,0
0,210,6,2,0,0
0,211,5,2,0,0
0,209,5,2,0,0
0,206,4,0,0,0
0,118,4,0,0,0
0,3,3,0,0,0
0,3,3,0,0,0
1,5,5,0,0,0
1,5,5,0,0,0
1,3,3,0,0,0
1,6,5,0,0,0
1,5,4,0,0,0
1,5,4,0,0,0
1,9,7,0,0,0
1,12,9,0,0,0
0,10,7,0,0,0
0,11,8,0,0,0
0,11,8,0,0,0
0,14,8,0,0,1
0,19,8,0,0,1
0,19,8,0,0,1
0,15,5,0,0,1
0,12,5,0,0,1
0,12,5,0,0,1
0,12,5,0,0,1
0,36,8,0,0,1
0,120,9,0,0,0
0,203,7,0,0,0
0,208,7,0,0,0
0,219,11,0,0,0
0,228,11,0,0,0
0,237,11,0,0,0
0,245,10,0,0,0
0,233,10,0,0,0
0,152,11,0,0,0
0,76,9,0,0,0
0,86,10,0,0,1
0,87,8,0,0,1
0,91,8,0,0,1
0,94,8,0,0,1
0,99,9,0,0,1
0,96,9,0,0,1
0,103,10,2,0,1
0,96,9,2,0,1
0,85,9,2,0,0
0,80,10,2,0,0
0,72,10,4,0,0
0,64,11,4,0,0
0,59,11,4,0,1
0,53,11,4,0,1
0,45,9,2,0,1
