NumberOfPackets1,SYNCount60,UniqSrcIps60,DNSCount60,RSTCount32,RSTCount60,SSHCount60
59,296,54,1702,0,0,755
58,297,54,1712,0,0,749
19,297,54,1722,0,0,743
206,306,54,1746,0,0,735
161,311,54,1732,0,0,729
39,289,54,1732,0,0,723
24,288,54,1756,0,0,717
25,288,54,1762,0,0,709
43,286,54,1752,0,0,705
59,287,54,1744,0,0,698
81,283,54,1729,0,0,673
53,267,53,1714,0,0,647
47,253,49,1718,0,0,625
34,234,47,1710,0,0,602
44,232,47,1726,0,0,574
88,232,47,1756,0,0,547
165,217,47,1738,0,0,518
436,241,49,1756,0,0,511
593,269,48,1784,0,0,508
333,249,50,1784,0,0,505
198,259,50,1834,0,0,505
33,256,48,1838,0,0,505
63,253,48,1856,0,0,505
82,234,47,1872,0,0,505
120,221,47,1894,0,0,505
61,218,47,1894,0,0,505
111,218,47,1914,0,0,505
182,205,46,1950,0,0,505
219,204,46,1956,0,0,505
105,197,46,1971,0,0,505
170,185,45,2001,0,0,505
149,162,43,2008,0,0,505
194,162,43,2029,0,0,502
72,149,43,2004,0,0,502
35,147,42,1985,0,0,499
99,145,41,1970,0,0,468
53,138,38,1954,0,0,468
50,138,38,1930,0,0,462
101,138,38,1910,0,0,438
108,137,38,1926,0,0,438
153,137,38,1914,0,0,432
149,136,38,1920,0,0,399
115,136,38,1960,0,0,373
141,135,38,2000,0,0,311
115,136,38,2010,0,0,277
92,135,38,1990,0,0,272
169,135,38,1996,0,0,249
238,145,39,2005,0,0,254
137,146,42,1997,0,0,254
121,145,42,2027,0,0,242
232,150,43,2067,0,0,248
557,181,43,2081,0,0,232
241,185,43,2079,0,0,227
100,173,43,2113,0,0,232
91,173,43,2149,0,0,238
41,173,43,2135,0,0,242
82,174,44,2142,0,0,249
176,185,45,2150,0,0,204
91,185,45,2192,0,0,147
52,185,45,2212,0,0,134
62,183,45,2222,0,0,143
50,182,44,2198,0,0,151
53,183,44,2218,0,0,155
16,174,44,2192,0,0,155
101,166,44,2200,0,0,178
195,171,45,2182,0,0,203
163,173,46,2158,0,0,231
256,180,49,2146,0,0,257
243,184,49,2116,0,0,281
129,183,49,2084,0,0,279
70,183,48,2044,0,0,279
88,182,47,2024,0,0,281
84,182,47,1994,0,0,279
90,183,47,1964,0,0,277
43,183,47,1924,0,0,279
80,185,48,1866,0,0,279
254,204,51,1846,0,0,282
222,198,50,1818,0,0,282
30,161,49,1778,0,0,282
73,148,48,1742,0,0,282
172,139,47,1682,0,0,282
118,140,48,1654,0,0,282
55,141,48,1626,0,0,282
52,141,48,1578,0,0,282
143,145,49,1526,0,0,282
107,146,49,1528,0,0,282
78,146,49,1488,0,0,282
56,145,48,1458,0,0,282
45,144,48,1446,0,0,282
145,144,48,1421,0,0,282
144,144,48,1379,0,0,282
21,144,48,1344,0,0,282
101,144,48,1307,0,0,282
176,144,48,1287,0,0,282
36,144,48,1289,0,0,282
136,144,48,1294,0,0,282
109,144,48,1274,0,0,282
56,144,48,1254,0,0,282
53,144,48,1238,0,0,282
101,147,51,1192,0,0,284
57,147,51,1144,0,0,276
72,147,51,1118,0,0,271
22,147,51,1088,0,0,260
67,147,51,1048,0,0,256
72,146,52,1058,0,0,252
48,146,51,1058,0,0,248
51,146,50,1022,0,0,241
57,134,47,1015,0,0,236
81,133,45,1011,0,0,228
174,133,45,979,0,0,218
192,128,45,959,0,0,212
160,97,45,947,0,0,209
148,88,44,957,0,0,203
123,87,44,957,0,0,198
115,87,44,937,0,0,192
106,87,44,931,0,0,188
144,90,46,916,0,0,181
215,92,45,918,0,0,174
128,97,47,890,0,0,165
61,98,47,866,0,0,158
47,98,47,856,0,0,151
52,98,47,850,0,0,145
80,97,47,860,0,0,143
119,97,47,886,0,0,147
106,97,47,868,0,0,126
65,91,44,896,0,0,103
63,89,43,896,0,0,80
72,82,42,912,0,0,54
154,81,42,948,0,0,28
105,83,42,991,0,0,28
53,83,42,1018,0,0,28
183,83,42,1048,0,0,26
27,83,42,1068,0,0,26
35,82,42,1098,0,0,26
48,82,42,1138,0,0,24
94,80,42,1146,0,0,24
191,59,41,1192,0,0,21
393,59,39,1196,0,0,21
128,59,39,1228,0,0,21
40,59,39,1246,0,0,21
35,58,37,1266,0,0,21
99,62,37,1294,0,0,21
259,78,40,1294,0,0,30
102,78,40,1324,0,0,41
112,72,37,1352,0,0,55
97,71,37,1350,0,0,67
103,71,37,1360,0,0,79
123,71,37,1380,0,0,89
274,87,38,1376,0,0,101
89,87,38,1380,0,0,114
62,87,38,1372,0,0,114
74,87,38,1396,0,0,130
122,90,42,1426,0,0,150
63,90,42,1446,0,0,172
80,90,42,1466,0,0,189
52,90,42,1446,0,0,209
80,90,42,1470,0,0,230
82,90,42,1506,0,0,253
246,109,46,1526,0,0,260
219,122,43,1556,0,0,258
290,139,43,1606,0,0,258
33,139,43,1616,0,0,258
49,139,42,1648,0,0,258
28,139,42,1660,0,0,258
55,139,42,1676,0,0,258
39,139,42,1686,0,0,258
60,139,42,1706,0,0,258
49,139,41,1718,0,0,258
59,139,41,1744,0,0,258
57,141,42,1736,0,0,258
60,141,42,1736,0,0,258
70,141,41,1732,0,0,264
98,145,41,1716,0,0,270
52,145,41,1722,0,0,270
52,145,41,1720,0,0,270
103,146,42,1772,0,0,270
41,142,40,1774,0,0,270
51,130,40,1774,0,0,270
75,126,39,1756,0,0,270
83,126,39,1798,0,0,272
49,126,39,1810,0,0,270
103,127,40,1844,0,0,270
421,158,41,1838,0,0,268
212,169,42,1828,0,0,264
114,169,42,1862,0,0,262
80,169,42,1878,0,0,260
62,169,42,1928,0,0,255
69,169,42,1956,0,0,255
98,167,44,1942,0,0,255
37,165,44,1919,0,0,255
49,165,44,1934,0,0,255
254,184,46,1914,0,0,255
92,187,46,1944,0,0,255
65,188,46,1948,0,0,255
206,195,47,1946,0,0,255
80,198,47,1966,0,0,255
62,201,47,1938,0,0,255
210,197,47,1944,0,0,255
196,209,47,1932,0,0,255
71,209,47,1944,0,0,255
85,211,48,1964,0,0,255
33,206,48,1954,0,0,255
124,191,49,1966,0,0,246
48,191,49,1980,0,0,235
49,191,49,1966,0,0,221
324,212,51,1968,0,0,209
156,221,51,1978,0,0,200
48,221,51,1948,0,0,190
49,205,51,1962,0,0,178
26,205,51,1956,0,0,165
97,206,53,1966,0,0,165
70,206,54,1972,0,0,149
120,204,53,1946,0,0,129
432,229,53,1972,0,0,107
337,252,53,1946,0,0,90
178,258,54,1964,0,0,70
61,258,54,1960,0,0,49
42,258,54,1954,0,0,26
47,239,52,1972,0,0,19
274,244,52,1966,0,0,19
49,227,51,1928,0,0,19
69,227,51,1936,0,0,19
217,237,54,1930,0,0,19
306,256,55,1944,0,0,19
124,260,55,1958,0,0,19
60,260,55,1962,0,0,19
90,261,55,1958,0,0,19
22,261,55,1922,0,0,19
60,261,56,1918,0,0,19
85,259,56,1942,0,0,25
98,259,56,1960,0,0,32
68,259,56,1948,0,0,27
84,256,54,1958,0,0,21
98,256,54,1956,0,0,21
74,257,54,1964,0,0,21
41,256,53,1918,0,0,21
45,256,53,1918,0,0,21
35,255,53,1908,0,0,21
50,254,53,1936,0,0,21
50,253,53,1934,0,0,19
38,253,53,1932,0,0,19
56,252,53,1908,0,0,17
80,221,53,1914,0,0,17
85,210,51,1924,0,0,17
39,210,51,1900,0,0,17
57,210,51,1884,0,0,17
72,210,51,1864,0,0,17
78,210,51,1856,0,0,17
75,209,51,1854,0,0,17
59,209,51,1854,0,0,17
121,209,51,1842,0,0,17
221,192,51,1842,0,0,17
189,189,51,1822,0,0,17
213,196,52,1814,0,0,17
343,198,52,1804,0,0,19
112,196,50,1798,0,0,19
166,201,51,1794,0,0,19
387,213,53,1804,0,0,19
110,202,52,1832,0,0,19
34,202,52,1818,0,0,19
71,200,52,1818,0,0,19
52,200,52,1828,0,0,19
98,198,49,1846,0,0,19
118,198,49,1852,0,0,19
209,198,49,1846,0,0,19
152,177,48,1874,0,0,19
98,168,48,1854,0,0,16
84,169,50,1862,0,0,18
185,180,50,1858,0,0,18
192,190,50,1864,0,0,18
90,189,49,1890,0,0,18
44,189,49,1874,0,0,18
26,188,49,1850,0,0,18
75,163,49,1854,0,0,18
279,158,48,1880,0,0,18
196,166,47,1872,0,0,18
24,166,47,1842,0,0,18
113,166,47,1812,0,0,18
75,166,47,1774,0,0,18
23,146,45,1750,0,0,18
91,150,47,1754,0,0,18
139,150,47,1726,0,0,18
43,140,44,1690,0,0,24
48,121,43,1654,0,0,38
27,117,42,1604,0,0,52
27,117,42,1580,0,0,66
12,116,42,1554,0,0,70
29,117,40,1554,0,0,70
135,124,41,1514,0,0,70
18,124,41,1470,0,0,64
100,124,41,1422,0,0,87
85,124,41,1404,0,0,128
55,123,41,1394,0,0,140
27,123,40,1356,0,0,140
47,123,40,1326,0,0,140
53,123,40,1326,0,0,140
41,123,40,1306,0,0,140
62,123,40,1306,0,0,140
81,123,40,1286,0,0,140
74,123,40,1256,0,0,140
75,123,40,1246,0,0,140
39,123,40,1216,0,0,140
32,123,40,1186,0,0,140
43,124,41,1160,0,0,140
46,124,41,1156,0,0,140
51,124,41,1156,0,0,140
25,124,41,1136,0,0,140
44,124,41,1116,0,0,140
41,124,41,1096,0,0,140
41,124,41,1096,0,0,140
62,124,41,1096,0,0,140
46,122,40,1088,0,0,140
69,122,41,1076,0,0,140
78,114,41,1074,0,0,140
109,105,40,1062,0,0,138
74,104,40,1058,0,0,138
34,96,40,1052,0,0,138
100,70,36,1046,0,0,138
93,72,38,1014,0,0,138
35,72,38,1008,0,0,138
235,82,38,992,0,0,138
69,82,38,998,0,0,138
55,82,38,948,0,0,138
106,83,39,930,0,0,138
51,84,39,930,0,0,138
84,84,39,900,0,0,138
98,88,40,914,0,0,138
52,87,40,932,0,0,136
62,76,40,916,0,0,136
85,66,38,930,0,0,136
79,66,38,920,0,0,136
53,66,38,920,0,0,136
38,66,38,950,0,0,136
74,66,38,944,0,0,136
36,48,37,910,0,0,136
104,34,37,910,0,0,136
85,34,37,930,0,0,148
84,34,37,960,0,0,150
35,34,37,980,0,0,150
46,33,37,1014,0,0,150
59,29,35,1034,0,0,152
74,29,35,1064,0,0,164
77,29,35,1084,0,0,174
80,29,35,1104,0,0,178
78,29,36,1144,0,0,180
40,29,36,1154,0,0,168
40,29,36,1164,0,0,164
66,28,36,1198,0,0,164
39,21,35,1214,0,0,164
78,21,35,1244,0,0,164
103,21,35,1284,0,0,149
213,21,35,1314,0,0,207
105,21,35,1334,0,0,224
100,23,37,1374,0,0,224
349,49,38,1362,0,0,224
316,67,39,1362,0,0,226
136,69,39,1372,0,0,238
167,69,39,1392,0,0,247
142,70,41,1392,0,0,258
269,86,41,1400,0,0,272
75,86,41,1411,0,0,282
76,86,41,1432,0,0,292
94,86,41,1450,0,0,305
71,85,40,1468,0,0,314
55,85,41,1452,0,0,328
94,86,43,1432,0,0,342
48,86,43,1442,0,0,352
92,88,45,1456,0,0,366
78,89,45,1474,0,0,368
42,89,45,1474,0,0,368
33,89,45,1464,0,0,368
48,89,45,1492,0,0,368
117,95,46,1496,0,0,368
25,96,46,1482,0,0,368
31,96,46,1492,0,0,368
38,96,46,1502,0,0,368
30,96,46,1516,0,0,368
20,97,47,1498,0,0,368
60,95,45,1502,0,0,368
71,98,45,1512,0,0,368
71,90,43,1524,0,0,368
33,90,43,1512,0,0,368
63,90,43,1536,0,0,368
38,89,42,1520,0,0,368
162,100,42,1530,0,0,368
198,105,44,1550,0,0,368
20,101,43,1536,0,0,368
62,103,44,1544,0,0,368
365,128,45,1576,1,1,370
152,138,45,1576,1,1,370
57,141,45,1556,1,1,370
39,142,45,1556,1,1,370
50,142,45,1567,1,1,370
128,144,47,1570,1,1,370
287,166,50,1606,2,2,370
87,167,50,1628,2,2,370
52,167,50,1636,2,2,358
90,167,50,1656,2,2,358
64,167,50,1686,2,2,358
117,170,51,1688,2,2,368
102,170,51,1678,2,2,395
104,170,50,1678,2,2,408
132,170,50,1708,2,2,420
171,174,50,1712,2,2,437
53,174,50,1698,2,2,424
72,174,50,1738,2,2,422
93,175,51,1780,2,2,422
102,178,50,1780,2,2,424
49,178,50,1790,2,2,424
78,179,50,1792,2,2,424
149,179,50,1802,2,2,478
88,180,50,1772,2,2,413
106,182,50,1772,2,2,384
24,180,50,1742,2,2,384
67,155,50,1772,2,2,386
68,140,49,1778,2,2,384
163,139,48,1808,2,2,372
104,139,48,1802,2,2,363
65,138,48,1798,2,2,352
122,122,46,1824,2,2,338
177,127,47,1813,1,2,328
275,136,49,1828,1,2,318
246,153,49,1826,1,2,307
59,153,49,1828,1,2,298
36,153,48,1834,1,2,284
140,157,47,1854,1,2,270
93,158,47,1864,0,2,260
40,156,46,1840,0,2,246
43,155,46,1846,0,2,244
12,155,46,1832,0,2,244
49,155,46,1852,0,2,244
31,155,46,1832,0,2,244
52,149,46,1850,0,2,244
51,149,46,1862,0,2,244
66,149,46,1856,0,2,244
61,149,46,1866,0,2,244
52,149,46,1872,0,2,244
38,148,46,1890,0,2,244
105,147,46,1886,0,2,244
97,145,44,1898,0,2,244
38,143,44,1882,0,2,244
69,143,44,1888,0,2,244
223,148,46,1896,0,2,244
346,174,49,1900,0,2,244
131,168,49,1900,0,2,244
99,163,47,1880,0,2,244
62,163,47,1884,0,2,244
50,161,47,1876,0,2,244
100,137,46,1864,0,1,242
115,129,46,1844,0,1,242
68,128,47,1844,0,1,242
80,128,47,1858,0,1,242
260,128,47,1867,0,1,242
320,140,49,1862,0,1,242
195,128,46,1856,0,0,242
76,127,46,1840,0,0,242
273,136,48,1864,0,0,244
304,157,49,1836,0,0,242
178,158,49,1820,0,0,242
34,155,48,1810,0,0,232
82,156,48,1830,0,0,203
193,156,49,1824,0,0,180
64,156,49,1802,0,0,152
145,157,49,1800,0,0,117
56,157,50,1808,0,0,114
77,158,50,1784,0,0,114
249,172,50,1772,0,0,114
129,176,49,1768,0,0,112
82,176,49,1782,0,0,112
60,175,49,1770,0,0,112
37,175,49,1742,0,0,43
66,175,51,1762,0,0,8
252,190,52,1768,0,0,8
53,190,52,1794,0,0,8
53,190,52,1774,0,0,6
83,188,51,1782,0,0,6
62,187,51,1758,0,0,6
45,187,51,1754,0,0,6
67,187,51,1748,0,0,6
64,187,51,1724,0,0,6
106,182,50,1744,0,0,6
160,173,50,1738,0,0,6
173,160,50,1746,0,0,4
95,162,50,1742,0,0,4
52,162,50,1742,0,0,4
158,167,51,1734,0,0,4
34,166,51,1724,0,0,4
50,166,51,1744,0,0,4
258,179,52,1730,0,0,4
167,186,53,1754,0,0,4
435,220,54,1740,0,0,4
369,248,54,1728,0,0,4
69,250,54,1696,0,0,4
85,252,56,1708,0,0,4
181,253,56,1708,0,0,4
167,253,56,1698,0,0,4
93,253,56,1708,0,0,4
74,253,56,1704,0,0,4
71,253,56,1718,0,0,4
66,252,56,1696,0,0,4
148,256,57,1718,0,0,4
112,257,58,1728,0,0,4
85,252,58,1736,0,0,4
158,226,56,1740,0,0,4
203,220,56,1754,0,0,4
90,220,56,1760,0,0,4
91,220,56,1770,0,0,4
100,220,56,1776,0,0,4
100,219,56,1780,0,0,4
151,219,56,1798,0,0,4
153,218,54,1818,0,0,4
96,217,54,1796,0,0,4
95,217,53,1764,0,0,4
94,204,51,1750,0,0,4
94,194,48,1752,0,0,4
89,194,48,1766,0,0,4
63,185,48,1740,0,0,2
92,164,47,1758,0,0,2
59,163,47,1738,0,0,2
82,163,47,1748,0,0,2
50,162,47,1732,0,0,2
85,162,46,1708,0,0,0
148,162,46,1708,0,0,0
179,157,44,1712,0,0,0
128,157,44,1714,0,0,0
41,156,44,1718,0,0,0
55,141,44,1710,0,0,0
39,134,40,1698,0,0,0
77,135,42,1698,0,0,0
61,136,42,1700,0,0,0
107,140,42,1688,0,0,0
58,139,41,1688,0,0,0
53,123,39,1678,0,0,0
36,123,39,1648,0,0,2
72,121,39,1698,0,0,4
2,-1,-1,-1,-1,-1,-1
8,-1,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,0,-1,-1
66,-1,-1,-1,0,-1,-1
190,-1,-1,-1,0,-1,-1
15,-1,-1,-1,0,-1,-1
2,-1,-1,-1,0,-1,-1
25,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
38,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
67,-1,-1,-1,0,-1,-1
214,-1,-1,-1,0,-1,-1
145,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
294,-1,-1,-1,0,-1,-1
120,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
23,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
1,100,23,10,0,0,0
0,100,22,10,0,0,0
185,99,23,10,0,0,0
0,99,23,10,0,0,0
2,98,24,10,0,0,0
0,98,24,10,0,0,0
3,97,24,10,0,0,0
0,97,24,10,0,0,0
0,96,24,10,0,0,0
0,96,24,10,0,0,0
13,96,27,14,0,0,0
0,96,26,14,0,0,0
0,96,26,14,0,0,0
0,96,26,14,0,0,0
0,95,26,14,0,0,0
5,95,27,14,0,0,0
21,95,27,14,0,0,0
2,95,27,14,0,0,0
0,95,27,14,0,0,0
0,95,27,14,0,0,0
1,95,27,14,0,0,0
0,95,27,14,0,0,0
0,95,27,14,0,0,0
0,95,27,14,0,0,0
0,95,27,14,0,0,0
0,95,25,14,0,0,0
30,98,28,16,0,0,0
193,106,29,16,0,0,0
317,134,30,20,0,0,0
168,149,30,20,0,0,0
1,149,30,20,0,0,0
0,149,30,20,0,0,0
0,149,30,20,0,0,0
2,148,29,20,0,0,0
0,129,29,20,0,0,0
0,128,29,20,0,0,0
102,136,30,20,0,0,0
2,134,30,16,0,0,0
1,134,30,16,0,0,0
0,134,30,16,0,0,0
0,133,30,14,0,0,0
1,133,30,14,0,0,0
0,133,30,14,0,0,0
0,133,30,14,0,0,0
244,151,31,14,0,0,0
157,163,31,16,0,0,0
87,148,32,20,0,0,0
2,134,32,20,0,0,0
96,142,32,20,0,0,0
26,120,32,16,0,0,0
51,112,32,18,0,0,0
1,112,32,18,0,0,0
0,112,32,18,0,0,0
0,112,32,18,0,0,0
0,112,32,18,0,0,0
0,111,30,18,0,0,0
0,111,30,18,0,0,0
0,111,30,18,0,0,0
0,111,30,18,0,0,0
0,111,30,18,0,0,0
0,111,30,18,0,0,0
1,111,30,18,0,0,0
0,111,29,18,0,0,0
0,111,29,18,0,0,0
0,111,28,18,0,0,0
1,111,28,18,0,0,0
2,111,28,18,0,0,0
8,111,29,18,0,0,0
2,111,30,18,0,0,0
0,111,30,18,0,0,0
0,110,29,14,0,0,0
1,110,29,14,0,0,0
11,111,31,14,0,0,0
5,111,31,14,0,0,0
16,112,31,14,0,0,0
4,112,30,14,0,0,0
15,113,29,14,0,0,0
3,113,29,14,0,0,0
15,114,29,14,0,0,0
9,114,30,14,0,0,0
23,115,30,14,0,0,0
4,115,30,14,0,0,0
0,115,30,14,0,0,0
0,115,30,14,0,0,0
17,116,30,14,0,0,0
0,116,30,14,0,0,0
197,129,32,16,0,0,0
111,129,31,16,0,0,0
0,101,30,12,0,0,0
0,86,23,12,0,0,0
0,86,23,12,0,0,0
1,86,23,12,0,0,0
6,87,24,14,0,0,0
22,87,24,14,0,0,0
68,90,26,14,0,0,0
6,90,26,14,0,0,0
15,84,26,16,0,0,0
2,84,25,16,0,0,0
56,86,25,16,0,0,0
40,89,27,18,0,0,0
0,89,27,18,0,0,0
5,89,28,18,0,0,0
0,89,28,18,0,0,0
0,89,28,18,0,0,0
0,71,27,18,0,0,0
1,57,25,16,0,0,0
0,51,24,12,0,0,0
0,51,24,12,0,0,0
0,43,24,12,0,0,0
0,41,24,12,0,0,0
1,41,23,10,0,0,0
72,-1,-1,-1,-1,-1,-1
66,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1
98,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1
25,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
3,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,-1,-1
9,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1
8,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,2,-1,-1
0,-1,-1,-1,2,-1,-1
3,-1,-1,-1,2,-1,-1
3,-1,-1,-1,2,-1,-1
2,-1,-1,-1,2,-1,-1
0,-1,-1,-1,2,-1,-1
32,-1,-1,-1,2,-1,-1
44,-1,-1,-1,2,-1,-1
10,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
3,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
2,-1,-1,-1,0,-1,-1
31,-1,-1,-1,0,-1,-1
3,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
4,-1,-1,-1,0,-1,-1
1,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,-1
4,-1,-1,-1,0,-1,-1
5,-1,-1,-1,0,-1,-1
899,-1,-1,-1,0,-1,-1
1611,-1,-1,-1,0,-1,-1
151,-1,-1,-1,0,-1,-1
2,-1,-1,-1,0,-1,-1
23,3,448,0,0,2,83
27,3,448,0,0,2,50
21,3,448,0,0,2,20
21,3,448,0,0,2,16
23,3,448,0,0,2,16
18,3,448,0,0,2,16
27,3,448,0,0,2,14
64,2,448,0,0,2,14
72,2,448,0,0,0,14
66,2,447,0,0,0,14
61,2,447,0,0,0,14
31,2,447,0,0,0,14
0,2,447,0,0,0,14
6,2,448,0,0,0,16
16,2,448,0,0,0,16
37,2,448,0,0,0,16
33,2,448,0,0,0,16
33,2,449,0,0,0,16
51,1,449,0,0,0,16
54,1,449,0,0,0,16
49,1,449,0,0,0,16
44,1,449,0,0,0,16
102,7,450,0,0,0,16
60,9,450,0,0,0,18
0,9,450,0,0,0,18
0,9,450,0,0,0,15
10,10,451,0,0,0,15
95,10,451,0,0,0,15
10,10,451,0,0,0,15
0,10,451,0,0,0,15
1,10,451,0,0,0,15
11,10,451,0,0,0,15
9,10,451,0,0,0,15
10,10,451,0,0,0,15
73,10,451,0,0,0,56
115,10,451,0,0,0,131
0,10,450,0,0,0,131
0,10,450,0,0,0,131
2,10,450,0,0,0,129
4,10,450,0,0,0,131
5,10,451,0,0,0,131
4,10,451,0,0,0,133
0,10,451,0,0,0,133
0,10,451,0,0,0,133
8,10,450,0,0,0,137
22,10,451,2,0,0,146
15,10,451,2,0,0,155
16,10,451,2,0,0,157
1,10,451,2,0,0,157
2,10,452,2,0,0,155
5,10,452,2,0,0,157
4,10,452,2,0,0,159
0,10,452,2,0,0,159
0,10,452,2,0,0,159
0,10,451,2,0,0,159
0,10,451,2,0,0,156
0,10,449,2,0,0,156
31,12,161,2,0,0,158
0,12,21,2,0,0,158
0,12,21,2,0,0,158
5,12,21,2,0,0,160
4,12,21,2,0,0,160
0,12,21,2,0,0,160
75,12,21,2,0,0,160
123,12,21,2,0,0,160
8,12,21,2,0,0,162
4,12,21,2,0,0,164
4,12,21,2,0,0,166
4,12,21,2,0,0,168
0,12,21,2,0,0,168
7,12,21,2,0,0,170
18,12,21,2,0,0,170
34,12,21,2,0,0,172
33,12,21,2,0,0,170
50,12,21,2,0,0,177
32,12,21,2,0,0,177
37,12,21,2,0,0,179
24,12,21,2,0,0,181
4,12,21,2,0,0,181
0,12,21,2,0,0,181
5,12,21,2,0,0,183
6,12,21,2,0,0,185
4,6,20,2,0,0,187
19,5,18,4,0,0,187
0,5,18,4,0,0,187
8,5,18,4,0,0,191
4,4,18,4,0,0,193
6,4,18,4,0,0,196
107,9,19,4,0,0,196
286,29,19,4,0,0,198
71,32,19,4,0,0,200
4,32,19,4,0,0,202
4,32,19,4,0,0,204
9,33,19,4,0,0,204
5,33,19,4,0,0,165
2,33,19,4,0,0,90
18,34,19,4,0,0,92
12,34,19,4,0,0,92
4,34,19,4,0,0,94
0,34,19,4,0,0,92
7,34,18,4,0,0,94
4,34,18,4,0,0,94
6,34,18,4,0,0,96
4,34,18,4,0,0,98
10,34,19,4,0,0,98
4,33,19,2,0,0,91
4,33,19,2,0,0,84
4,33,19,2,0,0,84
0,33,18,2,0,0,84
0,33,17,2,0,0,84
5,33,17,2,0,0,84
33,34,17,4,0,0,87
14,34,17,4,0,0,91
23,34,17,4,0,0,97
26,34,18,4,0,0,103
33,34,18,4,0,0,112
26,36,18,4,0,0,112
0,34,18,4,0,0,110
32,35,18,6,0,0,110
45,35,19,50,0,0,110
41,35,19,90,0,0,108
40,35,19,130,0,0,106
40,35,19,170,0,0,106
40,35,19,210,0,0,106
40,35,19,250,0,0,106
43,36,19,290,0,0,104
73,37,21,330,0,0,102
40,37,21,370,0,0,100
52,37,21,421,0,0,98
81,37,22,470,0,0,98
130,38,23,510,0,0,96
98,40,23,562,0,0,96
64,41,23,602,0,0,94
135,48,23,654,0,0,94
59,48,23,694,0,0,87
63,48,24,740,0,0,87
86,48,24,784,0,0,85
87,48,23,814,0,0,83
118,50,25,854,0,0,81
118,51,25,883,0,0,81
44,51,25,926,0,0,79
44,51,25,966,0,0,77
70,51,25,1006,0,0,75
101,50,25,1044,0,0,75
114,50,25,1084,0,0,79
113,50,25,1124,0,0,79
58,50,25,1164,0,0,81
74,50,25,1224,0,0,82
58,45,25,1264,0,0,87
