UniqSrcIPs,DNSCount,ARPCount,UDPCount,HTTPCount,CorJSCount
4,40,1,0,0,0
7,40,1,0,0,0
7,30,1,0,0,0
9,30,0,0,0,0
10,40,0,0,0,0
12,30,1,0,0,0
13,34,3,0,0,0
13,34,3,0,0,0
13,44,3,0,0,0
12,54,3,0,0,0
12,54,3,0,0,0
12,44,3,0,0,0
10,44,3,0,0,0
8,54,2,0,0,0
7,50,0,0,0,0
10,50,0,0,0,2
10,60,0,0,0,2
10,50,0,0,0,2
10,52,0,0,0,2
10,60,0,0,0,2
10,68,0,0,0,2
10,60,0,0,0,2
10,50,0,0,0,2
9,70,0,0,0,0
9,50,0,0,0,0
9,50,1,0,0,0
9,52,1,0,0,0
9,50,1,0,0,0
6,42,1,0,0,0
6,50,1,0,0,0
6,60,1,0,0,0
9,58,1,0,0,0
9,60,1,0,0,0
9,70,0,0,0,0
9,76,0,0,0,0
9,70,1,0,0,0
9,70,1,0,0,0
9,70,1,0,0,0
9,80,1,0,0,0
5,68,1,0,0,0
5,70,1,0,0,0
3,70,1,0,0,0
3,70,1,0,0,0
4,80,0,0,0,0
4,70,0,0,0,0
4,60,0,0,0,0
4,40,1,0,0,0
4,38,1,0,0,0
4,60,1,0,0,0
4,50,1,0,0,0
6,50,1,0,0,0
5,40,1,0,0,0
5,40,1,0,0,0
5,46,1,0,0,0
5,50,0,0,0,0
5,66,0,0,0,0
7,40,1,0,0,0
7,50,1,0,0,0
5,50,1,0,0,0
5,50,1,0,0,0
5,60,1,0,0,0
6,68,1,0,0,0
7,70,1,0,0,0
7,50,1,0,0,0
7,60,0,0,0,0
8,60,0,0,0,0
8,50,1,0,0,0
8,60,1,0,0,0
8,59,1,0,0,0
8,56,1,0,0,0
8,50,1,0,0,0
8,64,1,0,0,0
8,60,1,0,0,0
7,50,1,0,0,0
7,60,0,0,0,0
4,60,0,0,0,0
4,61,1,0,0,0
4,50,1,0,0,0
6,60,1,0,0,0
6,56,1,0,0,0
5,50,1,0,0,0
5,60,1,0,0,0
5,50,1,0,0,0
5,50,1,0,0,0
6,50,0,0,0,0
6,50,0,0,0,0
6,50,1,0,0,0
4,40,1,0,0,0
4,50,1,0,0,0
4,40,1,0,0,0
4,50,1,0,0,0
4,50,1,0,0,0
3,50,1,0,0,0
3,60,1,0,0,0
3,50,0,0,0,0
5,50,0,0,0,0
5,40,1,0,0,0
7,40,1,0,0,0
7,40,1,0,0,0
9,30,1,0,0,0
9,30,1,0,0,0
9,24,1,0,0,0
10,40,1,0,0,0
8,40,1,0,0,0
10,50,0,0,0,0
10,50,0,0,0,0
10,50,1,0,0,0
10,50,1,0,0,0
10,50,1,0,0,0
10,46,1,0,0,0
9,50,1,0,0,0
9,50,1,0,0,0
9,50,1,0,0,0
9,60,1,0,0,0
11,50,0,0,0,0
11,70,0,0,0,0
11,70,1,0,0,0
12,70,1,0,0,0
12,64,1,0,0,0
12,70,1,0,0,0
12,60,1,0,0,0
12,60,1,0,0,0
11,70,1,0,0,0
11,60,1,0,0,0
11,50,0,0,0,0
11,50,0,0,0,0
12,56,1,0,0,0
12,50,1,0,0,0
13,50,1,0,0,0
14,50,1,0,0,0
14,50,1,0,0,0
14,44,1,0,0,0
14,50,1,0,0,0
14,70,1,0,0,0
12,50,0,0,0,0
12,50,0,0,0,0
12,50,1,0,0,0
10,40,1,0,0,0
9,50,1,0,0,0
9,56,1,0,0,0
9,78,1,0,0,0
9,60,1,0,0,0
7,70,1,0,0,0
7,80,1,0,0,0
7,80,0,0,0,0
7,80,0,0,0,0
7,80,1,0,0,0
7,70,1,0,0,0
7,72,1,0,0,0
7,70,1,0,0,0
6,60,1,0,0,0
6,60,1,0,0,0
6,64,1,0,0,0
6,70,1,0,0,0
6,60,0,0,0,0
8,60,0,0,0,0
8,40,1,0,0,0
8,44,1,0,0,0
10,60,1,0,0,0
12,50,1,0,0,0
12,56,1,0,0,0
13,50,3,0,0,2
13,40,3,0,0,2
13,40,3,0,0,2
13,30,2,0,0,2
11,36,2,0,0,2
11,30,3,0,0,2
9,40,3,0,0,2
9,40,3,0,0,2
7,50,1,0,0,0
5,50,1,0,0,0
5,54,1,0,0,0
5,60,1,0,0,0
5,60,1,0,0,0
5,54,0,0,0,0
5,50,0,0,0,0
5,50,1,0,0,0
5,50,1,0,0,0
6,50,1,0,0,0
8,56,1,0,0,0
8,60,1,0,0,0
11,60,1,0,0,0
11,56,1,0,0,0
11,60,1,0,0,0
11,70,0,0,0,0
11,60,0,0,0,0
11,70,1,0,0,0
11,70,1,0,0,0
11,60,1,0,0,0
11,64,1,0,0,0
12,70,1,0,0,0
12,70,1,0,0,0
11,52,1,0,0,0
11,64,1,0,0,0
11,60,0,0,0,0
11,56,0,0,0,0
11,62,1,0,0,0
12,58,1,0,0,0
12,62,1,0,0,0
12,72,1,0,0,0
12,70,1,0,0,0
10,68,3,0,0,0
10,62,3,0,0,0
8,66,3,0,0,0
8,60,2,0,0,0
7,60,2,0,0,0
5,60,3,0,0,0
5,40,3,0,0,0
5,44,3,0,0,0
5,40,1,0,0,0
5,50,1,0,0,0
5,41,1,0,0,0
5,50,1,0,0,0
6,40,1,0,0,0
7,40,0,0,0,0
5,50,0,0,0,0
5,56,1,0,0,0
5,50,1,0,0,0
7,44,1,0,0,0
7,49,1,0,0,0
7,40,3,0,0,0
6,50,3,0,0,0
5,40,3,0,0,0
7,30,3,0,0,0
7,20,4,0,0,0
7,20,4,0,0,0
7,16,5,0,0,0
9,30,5,0,0,0
9,38,3,0,0,0
9,30,3,0,0,0
9,34,3,0,0,0
7,50,3,0,0,0
7,50,1,0,0,0
7,54,1,0,0,0
9,80,0,0,0,0
9,60,0,0,0,0
9,52,1,0,0,0
7,50,1,0,0,0
7,66,1,0,0,0
7,60,1,0,0,0
8,60,1,0,0,0
8,76,1,0,0,0
10,54,1,0,0,0
8,70,1,0,0,0
8,70,0,0,0,0
8,86,0,0,0,0
8,70,1,0,0,0
8,80,1,0,0,0
7,90,1,0,0,0
7,74,1,0,0,0
5,86,1,0,0,0
5,80,1,0,0,0
5,80,1,0,0,0
5,64,1,0,0,0
6,64,0,0,0,0
6,50,0,0,0,0
6,50,1,0,0,0
7,46,1,0,0,0
7,30,1,0,0,0
7,30,1,0,0,0
7,30,1,0,0,0
7,30,1,0,0,0
7,36,1,0,0,0
7,30,1,0,0,0
7,30,0,0,0,0
6,30,0,0,0,0
6,40,1,0,0,0
9,30,1,0,0,0
9,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,30,0,0,0,0
7,40,0,0,0,0
8,30,1,0,0,0
8,44,1,0,0,0
6,40,1,0,0,0
6,50,1,0,0,0
6,40,1,0,0,0
6,60,1,0,0,0
6,60,1,0,0,0
6,70,1,0,0,0
5,70,2,0,0,0
7,66,2,0,0,0
7,70,3,0,0,0
10,60,3,0,0,0
10,70,3,0,0,0
10,50,3,0,0,0
10,60,3,0,0,0
10,50,3,0,0,0
10,50,1,0,0,0
10,50,1,0,0,0
10,40,0,0,0,0
7,50,0,0,0,0
7,50,1,0,0,0
8,60,1,0,0,0
8,60,1,0,0,0
8,50,1,0,0,0
6,60,1,0,0,0
7,50,1,0,0,0
7,60,1,0,0,0
7,54,1,0,0,0
7,50,0,0,0,0
10,50,0,0,0,0
11,44,1,0,0,0
11,50,1,0,0,0
11,40,1,0,0,0
11,52,1,0,0,0
11,42,1,0,0,0
11,48,1,0,0,0
10,42,1,0,0,0
10,42,1,0,0,0
9,38,0,0,0,0
9,42,0,0,0,0
9,42,1,0,0,0
9,40,1,0,0,0
9,40,1,0,0,0
9,40,1,0,0,0
9,40,1,0,0,0
9,40,5,0,0,0
7,50,5,0,0,0
7,40,5,0,0,0
5,40,4,0,0,0
6,40,4,0,0,0
6,50,5,0,0,0
6,40,5,0,0,0
6,50,5,0,0,0
4,40,1,0,0,0
6,40,1,0,0,0
6,50,1,0,0,0
6,54,1,0,0,0
5,60,1,0,0,0
5,50,0,0,0,0
7,60,0,0,0,0
7,60,1,0,0,0
7,70,1,0,0,0
7,60,1,0,0,0
7,60,1,0,0,0
7,66,7,0,0,0
7,50,7,0,0,0
8,60,7,0,0,0
8,60,7,0,0,0
8,60,6,0,0,0
8,60,6,0,0,0
8,70,7,0,0,0
6,60,7,0,0,0
6,60,1,0,0,0
6,70,1,0,0,0
5,64,1,0,0,0
7,60,1,0,0,0
7,50,1,0,0,0
7,60,1,0,0,0
7,50,0,0,0,0
8,50,0,0,0,0
8,50,1,0,0,0
8,40,1,0,0,0
8,46,1,0,0,0
6,50,1,0,0,0
6,50,1,0,0,0
6,30,1,0,0,0
6,40,1,0,0,0
7,44,1,0,0,0
7,50,0,0,0,0
7,50,0,0,0,0
7,60,1,0,0,0
8,60,1,0,0,0
8,70,1,0,0,0
9,70,1,0,0,0
10,60,1,0,0,0
10,56,1,0,0,0
10,50,1,0,0,0
9,70,1,0,0,0
9,60,0,0,0,0
9,50,0,0,0,0
9,50,1,0,0,0
9,50,1,0,0,0
7,60,1,0,0,0
7,80,1,0,0,0
9,70,1,0,0,0
9,50,1,0,0,0
11,50,1,0,0,0
9,60,1,0,0,0
7,50,0,0,0,0
7,60,0,0,0,0
9,54,1,0,0,0
9,40,1,0,0,0
9,60,1,0,0,0
9,60,1,0,0,0
8,70,1,0,0,0
8,70,1,0,0,0
8,80,1,0,0,0
5,70,1,0,0,0
5,76,0,0,0,0
5,80,0,0,0,0
7,60,1,0,0,0
7,60,1,0,0,0
9,40,1,0,0,0
9,30,1,0,0,0
10,30,1,0,0,0
10,30,1,0,0,0
10,30,1,0,0,0
10,20,1,0,0,0
10,20,0,0,0,0
10,20,0,0,0,0
8,20,1,0,0,0
9,30,1,0,0,0
10,30,1,0,0,0
10,40,1,0,0,0
10,30,1,0,0,0
10,40,1,0,0,0
10,50,1,0,0,0
10,60,1,0,0,0
12,60,0,0,0,0
11,70,0,0,0,0
11,60,1,0,0,0
11,60,1,0,0,0
11,60,1,0,0,0
11,70,1,0,0,0
11,60,1,0,0,0
12,50,1,0,0,0
12,50,1,0,0,0
10,30,1,0,0,0
8,40,0,0,0,0
8,60,0,0,0,0
7,60,0,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,50,1,0,0,0
8,70,1,0,0,0
7,60,1,0,0,0
8,30,1,0,0,0
9,30,1,0,0,0
9,40,0,0,0,0
10,54,0,0,0,0
10,60,1,0,0,0
10,70,1,0,0,0
10,60,1,0,0,0
10,90,1,0,0,0
7,90,1,0,0,0
6,90,1,0,0,0
6,90,1,0,0,0
5,82,1,0,0,0
3,80,0,0,0,0
5,70,0,0,0,0
6,70,1,0,0,0
6,40,1,0,0,0
7,46,1,0,0,0
7,50,1,0,0,0
7,50,1,0,0,0
8,44,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,0,0,0,0
7,40,0,0,0,0
7,38,1,0,0,0
7,40,1,0,0,0
7,40,1,0,0,0
7,50,1,0,0,0
7,50,1,0,0,0
7,50,1,0,0,0
7,50,1,0,0,0
7,50,1,0,0,0
7,46,0,0,0,0
7,50,0,0,0,0
8,44,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,40,1,0,0,0
8,30,1,0,0,0
8,50,1,0,0,0
8,60,1,0,0,0
7,60,1,0,0,0
6,66,0,0,0,0
6,60,0,0,0,0
9,70,1,0,0,0
10,70,1,0,0,0
11,80,3,0,0,0
12,60,3,0,0,0
12,60,3,0,0,0
12,60,3,0,0,0
12,50,3,0,0,0
12,60,3,0,0,0
12,70,2,0,0,0
11,60,2,0,0,0
8,50,1,0,0,0
8,50,1,0,0,0
10,60,1,0,0,0
10,60,1,0,0,0
10,64,1,0,0,0
10,60,1,0,0,0
10,40,1,0,0,0
11,54,1,0,0,0
11,70,0,0,0,0
11,70,0,0,0,0
11,70,0,0,0,0
10,60,0,0,0,0
10,76,0,0,0,0
10,80,0,0,0,0
9,80,0,0,0,0
8,66,0,0,0,0
8,70,0,0,0,0
8,70,0,0,0,0
8,60,0,0,0,0
7,70,0,0,0,0
7,70,0,0,0,0
7,60,0,0,0,0
8,70,0,0,0,0
9,70,0,0,0,0
9,50,0,0,0,0
9,60,0,0,0,0
11,70,0,0,0,0
10,60,0,0,0,0
10,50,0,0,0,0
8,64,0,0,0,0
7,60,0,0,0,0
7,70,0,0,0,0
7,80,0,0,0,0
7,70,0,0,0,0
5,64,0,0,0,0
7,70,0,0,0,0
8,70,0,0,0,0
9,66,0,0,0,0
9,60,0,0,0,0
9,60,0,0,0,0
8,50,0,0,0,0
8,60,0,0,0,0
9,46,0,0,0,0
9,60,0,0,0,0
6,50,0,0,0,0
6,50,0,0,0,0
6,60,0,0,0,0
6,50,0,0,0,0
6,60,0,0,0,0
7,60,0,0,0,0
6,60,0,0,0,0
6,50,0,0,0,0
7,50,0,0,0,0
8,60,2,0,0,0
10,50,2,0,0,0
10,60,2,0,0,0
12,60,2,0,0,0
12,50,2,0,0,0
12,60,2,0,0,0
12,60,2,0,0,0
12,70,2,0,0,0
11,50,0,0,0,0
10,60,0,0,0,0
11,60,0,0,0,0
9,50,0,0,0,0
7,50,0,0,0,0
6,50,0,0,0,0
6,50,0,0,0,0
6,50,0,0,0,0
7,50,0,0,0,0
7,40,0,0,0,0
6,40,0,0,0,0
6,50,0,0,0,0
8,70,0,0,0,0
8,70,0,0,0,0
9,60,0,0,0,0
9,50,0,0,0,0
9,70,0,0,0,0
9,70,0,0,0,0
9,60,0,0,0,0
8,50,0,0,0,0
8,40,0,0,0,0
9,40,0,0,0,0
8,50,0,0,0,0
8,60,0,0,0,0
8,50,0,0,0,0
8,50,0,0,0,0
9,70,0,0,0,0
9,70,0,0,0,0
8,70,0,0,0,0
7,70,0,0,0,0
7,70,0,0,0,0
9,60,0,0,0,0
9,50,2,0,0,0
9,60,2,0,0,0
9,40,2,0,0,0
10,44,2,0,0,0
8,40,4,0,0,0
6,40,4,0,0,0
6,30,4,0,0,0
5,40,4,0,0,0
5,44,2,0,0,0
5,40,2,0,0,0
5,50,2,0,0,0
5,46,2,0,0,0
5,40,0,0,0,0
7,30,0,0,0,0
9,30,0,0,0,0
9,30,0,0,0,0
9,56,0,0,0,0
8,50,0,0,0,0
8,40,0,0,0,0
9,40,0,0,0,0
10,40,0,0,0,0
10,40,0,0,0,0
10,50,0,0,0,0
10,40,0,0,0,0
8,20,0,0,0,0
8,30,0,0,0,0
8,30,0,0,0,0
8,30,0,0,0,0
9,44,0,0,0,0
10,50,0,0,0,0
8,40,0,0,0,0
10,50,0,0,0,0
10,40,0,0,0,0
12,30,0,0,0,0
12,30,0,0,0,0
10,30,0,0,0,0
9,26,0,0,0,0
9,20,0,0,0,0
7,20,0,0,0,0
7,10,0,0,0,0
7,14,0,0,0,0
7,20,0,0,0,0
7,20,0,0,0,0
7,30,0,0,0,0
9,24,0,0,0,0
9,30,0,0,0,0
10,30,0,0,0,0
9,40,0,0,0,0
10,56,0,0,0,0
11,60,0,0,0,0
11,60,0,0,0,0
11,50,0,0,0,0
9,56,0,0,0,0
8,60,0,0,0,0
8,60,0,0,0,0
8,80,0,0,0,0
6,60,0,0,0,0
5,70,0,0,0,0
8,70,2,0,0,0
8,74,2,0,0,0
8,82,2,0,0,0
8,82,2,0,0,0
7,82,2,0,0,0
7,52,2,0,0,0
7,52,2,0,0,0
7,46,2,0,0,0
7,54,0,0,0,1
6,50,0,0,0,1
4,42,0,0,0,1
4,42,0,0,0,1
4,46,0,0,0,1
4,52,0,0,0,1
6,52,0,0,0,1
6,40,0,0,0,1
6,42,0,0,0,1
6,42,0,0,0,1
6,32,0,0,0,1
5,32,0,0,0,1
5,28,0,0,0,1
6,22,0,0,0,1
8,28,0,0,0,1
10,32,0,0,0,1
10,22,0,0,0,1
11,22,0,0,0,1
11,52,0,0,0,1
11,52,0,0,0,1
11,52,0,0,0,1
10,52,0,0,0,1
10,46,0,0,0,1
10,50,0,0,0,1
10,50,0,0,0,0
11,52,0,0,0,0
8,22,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,22,0,0,0,0
6,24,0,0,0,0
6,14,0,0,0,0
6,24,0,0,0,0
5,22,0,0,0,0
5,24,0,0,0,0
5,26,0,0,0,0
5,32,0,0,0,0
5,36,0,0,0,0
5,42,0,0,0,0
5,54,0,0,0,0
5,44,0,0,0,0
6,44,0,0,0,0
6,52,0,0,0,0
7,50,0,0,0,0
8,44,0,0,0,0
8,30,0,0,0,0
8,32,0,0,0,0
7,24,0,0,0,0
7,30,0,0,0,0
7,30,0,0,0,0
6,30,0,0,0,0
5,30,0,0,0,0
4,40,0,0,0,0
5,50,0,0,0,0
5,50,2,0,0,0
5,46,2,0,0,0
6,50,2,0,0,0
6,60,2,0,0,0
6,50,2,0,0,0
6,50,2,0,0,0
6,40,2,0,0,0
8,30,2,0,0,0
7,20,0,0,0,0
8,20,0,0,0,0
8,10,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
8,2,2,0,0,0
7,2,2,0,0,0
7,2,2,0,0,0
8,2,2,0,0,0
8,2,2,0,0,0
8,2,2,0,0,0
8,2,2,0,0,0
8,2,2,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
9,0,0,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
4,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
9,0,2,0,0,0
8,0,2,0,0,0
9,0,2,0,0,0
9,0,2,0,0,0
9,0,2,0,0,0
9,0,2,0,0,0
8,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
8,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
9,0,2,0,0,2
10,0,2,0,0,2
9,0,2,0,0,2
9,0,2,0,0,2
10,0,2,0,0,2
8,0,2,0,0,2
10,0,2,0,0,2
10,0,2,0,0,2
7,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
9,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
6,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
8,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,0,0
8,0,2,0,0,0
9,0,2,0,0,0
9,0,2,0,0,0
9,0,2,0,0,0
8,0,4,0,0,0
8,0,4,0,0,0
6,0,4,0,0,0
7,0,4,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
11,12,4,0,0,0
11,12,4,0,0,0
11,12,2,0,0,0
11,22,2,0,0,0
11,22,2,0,0,0
10,22,2,0,0,0
10,36,2,0,0,0
8,52,2,0,0,0
6,40,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
5,30,0,0,0,0
5,30,0,0,0,0
3,30,0,0,0,0
5,16,0,0,0,0
3,0,0,0,0,0
5,10,0,0,0,0
4,20,0,0,0,0
4,30,0,0,0,0
6,30,0,0,0,0
6,30,0,0,0,0
9,30,0,0,0,0
7,46,0,0,0,0
9,50,0,0,0,0
9,40,0,0,0,0
9,50,0,0,0,0
9,40,0,0,0,0
8,50,0,0,0,0
10,50,0,0,0,0
9,54,0,0,0,0
7,44,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
9,20,0,0,0,0
9,30,0,0,0,0
9,20,0,0,0,0
11,30,0,0,0,0
10,40,0,0,0,0
10,50,0,0,0,0
11,50,0,0,0,0
11,60,0,0,0,0
9,60,0,0,0,0
9,60,0,0,0,0
9,70,0,0,0,0
9,70,0,0,0,0
9,56,0,0,0,0
12,44,0,0,0,0
11,50,0,0,0,0
9,40,0,0,0,0
11,40,0,0,0,0
11,30,0,0,0,0
11,20,0,0,0,0
12,10,0,0,0,0
12,30,0,0,0,0
12,26,0,0,0,0
12,20,0,0,0,0
13,30,0,0,0,0
9,40,0,0,0,0
9,40,0,0,0,0
10,40,0,0,0,0
9,40,0,0,0,0
9,20,0,0,0,0
7,20,0,0,0,0
5,20,0,0,0,0
6,10,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
6,10,0,0,0,0
6,10,0,0,0,0
7,10,0,0,0,0
9,10,0,0,0,0
9,14,0,0,0,0
9,20,0,0,0,0
8,20,0,0,0,0
8,20,0,0,0,0
8,10,0,0,0,0
6,10,0,0,0,0
8,20,0,0,0,0
6,24,0,0,0,0
6,26,0,0,0,0
5,20,0,0,0,0
5,30,0,0,0,0
7,30,0,0,0,0
6,30,0,0,0,0
6,30,0,0,0,0
5,20,0,0,0,0
5,16,0,0,0,0
5,10,0,0,0,0
7,10,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
9,10,0,0,0,0
9,20,0,0,0,0
9,20,0,0,0,0
10,30,0,0,0,0
11,40,0,0,0,0
12,50,0,0,0,0
12,50,0,0,0,0
10,60,0,0,0,0
12,60,0,0,0,0
12,50,0,0,0,0
12,74,0,0,0,0
9,70,0,0,0,0
8,60,0,0,0,0
7,60,0,0,0,0
7,70,0,0,0,0
8,70,0,0,0,0
6,60,2,0,0,0
6,70,2,0,0,0
6,50,2,0,0,0
6,54,2,0,0,0
5,60,4,0,0,0
5,60,4,0,0,0
7,50,4,0,0,0
7,44,4,0,0,0
7,50,2,0,0,0
7,40,2,0,0,0
7,46,2,0,0,0
7,36,2,0,0,0
7,30,0,0,0,0
7,30,0,0,0,0
5,34,0,0,0,0
7,56,0,0,0,0
7,60,0,0,0,0
8,60,0,0,0,0
9,74,0,0,0,0
10,84,0,0,0,0
10,90,0,0,0,0
11,90,0,0,0,0
12,96,0,0,0,0
12,70,0,0,0,0
10,70,0,0,0,0
10,90,0,0,0,0
10,66,0,0,0,0
9,56,0,0,0,0
9,60,0,0,0,0
8,50,0,0,0,0
7,40,0,0,0,0
8,40,0,0,0,0
8,30,0,0,0,0
8,30,0,0,0,0
8,40,0,0,0,0
8,40,0,0,0,0
10,50,0,0,0,0
10,50,0,0,0,0
10,60,0,0,0,0
11,80,0,0,0,0
11,80,0,0,0,0
11,70,0,0,0,0
11,64,0,0,0,0
12,70,0,0,0,0
12,60,0,0,0,0
12,60,0,0,0,0
12,50,0,0,0,0
9,40,0,0,0,0
9,40,0,0,0,0
10,30,0,0,0,0
9,30,0,0,0,0
9,30,0,0,0,0
8,30,0,0,0,0
10,40,0,0,0,0
10,40,0,0,0,0
10,40,0,0,0,0
12,50,0,0,0,0
11,60,0,0,0,0
10,56,0,0,0,0
9,60,0,0,0,0
9,70,0,0,0,0
9,60,0,0,0,0
9,60,0,0,0,0
9,50,0,0,0,0
7,54,2,0,0,0
7,60,2,0,0,0
9,60,2,0,0,0
9,50,2,0,0,0
9,40,2,0,0,0
9,54,2,0,0,0
11,60,4,0,0,0
12,70,4,0,0,0
12,66,2,0,0,0
12,50,2,0,0,0
12,70,2,0,0,0
12,70,2,0,0,0
12,70,2,0,0,0
10,56,2,0,0,0
7,50,0,0,0,0
6,50,0,0,0,0
7,50,0,0,0,0
8,60,0,0,0,0
9,50,2,0,0,0
9,50,2,0,0,0
9,50,2,0,0,0
9,54,2,0,0,0
9,70,2,0,0,0
9,60,2,0,0,0
8,60,2,0,0,0
10,50,2,0,0,0
10,50,0,0,0,0
10,50,0,0,0,0
9,50,0,0,0,0
7,46,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
6,40,0,0,0,0
6,50,0,0,0,0
6,40,0,0,0,0
6,40,0,0,0,0
4,30,0,0,0,0
4,30,0,0,0,0
4,20,0,0,0,0
4,30,0,0,0,0
4,30,0,0,0,0
3,24,0,0,0,0
3,40,0,0,0,0
4,40,0,0,0,0
6,52,0,0,0,0
6,60,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
5,84,0,0,0,0
7,96,0,0,0,0
7,80,0,0,0,0
6,80,0,0,0,0
6,68,0,0,0,0
7,60,0,0,0,0
7,60,2,0,0,0
7,60,2,0,0,0
7,46,2,0,0,0
9,40,2,0,0,0
9,40,4,0,0,0
9,40,4,0,0,0
9,40,4,0,0,0
9,50,4,0,0,0
9,50,2,0,0,0
9,60,2,0,0,0
9,50,2,0,0,0
9,40,2,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
7,40,0,0,0,0
7,30,0,0,0,0
8,20,0,0,0,0
7,10,0,0,0,0
7,10,0,0,0,0
8,10,0,0,0,0
8,20,0,0,0,0
8,30,0,0,0,0
6,36,0,0,0,0
6,40,0,0,0,0
5,50,0,0,0,0
5,40,0,0,0,0
6,40,0,0,0,0
7,40,0,0,0,0
7,30,0,0,0,0
9,20,0,0,0,0
9,24,0,0,0,0
9,20,0,0,0,0
9,14,0,0,0,0
9,20,0,0,0,0
9,20,0,0,0,0
9,20,0,0,0,0
9,20,0,0,0,0
7,30,0,0,0,0
7,30,0,0,0,0
7,40,0,0,0,0
5,46,0,0,0,0
6,40,0,0,0,0
6,40,0,0,0,0
6,54,0,0,0,0
6,70,0,0,0,0
6,70,0,0,0,0
7,64,0,0,0,0
8,60,0,0,0,0
8,50,0,0,0,0
7,60,0,0,0,0
8,70,0,0,0,0
8,56,0,0,0,0
8,40,0,0,0,0
8,40,0,0,0,0
7,50,0,0,0,0
9,50,0,0,0,0
9,60,0,0,0,0
9,50,0,0,0,0
8,40,0,0,0,0
10,44,0,0,0,0
11,50,0,0,0,0
11,60,0,0,0,0
9,46,0,0,0,0
9,44,0,0,0,0
9,50,0,0,0,0
9,60,0,0,0,0
9,60,0,0,0,0
5,60,0,0,0,0
4,60,0,0,0,0
4,44,0,0,0,0
5,60,0,0,0,0
7,56,0,0,0,0
8,50,0,0,0,0
8,40,0,0,0,0
10,50,0,0,0,0
10,56,0,0,0,0
10,60,0,0,0,0
10,66,0,0,0,0
10,60,0,0,0,0
10,60,0,0,0,0
10,60,0,0,0,0
11,60,0,0,0,0
9,60,0,0,0,0
9,50,0,0,0,0
11,50,0,0,0,0
11,40,0,0,0,0
10,44,0,0,0,0
10,50,0,0,0,0
7,50,0,0,0,0
7,60,0,0,0,0
9,60,0,0,0,0
9,60,0,0,0,0
6,60,0,0,0,0
7,80,0,0,0,0
7,66,0,0,0,0
7,60,0,0,0,0
7,50,0,0,0,0
7,40,0,0,0,0
9,34,0,0,0,0
9,58,0,0,0,0
11,50,0,0,0,0
8,40,0,0,0,0
8,40,0,0,0,0
