SYNBool,TCPCount,RSTCount,SSHCount,ThirdMNumberPackets,CorJSCount
5,237,0,0,269250.8789,1
4,229,0,0,282055.4414,0
4,229,0,0,282055.4414,0
3,188,0,0,316797.2695,0
3,188,0,0,329047.5938,0
2,43,0,0,-896.3085938,0
2,21,0,0,-711,0
2,25,0,0,-1093.230469,0
1,10,0,0,-1165.03125,8
2,135,0,0,200423.5195,10
3,297,0,0,771470.4727,18
4,307,0,0,748751.2383,19
4,307,0,0,749508,19
4,307,0,0,794903.3086,19
4,304,0,0,794903.3086,19
5,356,0,0,679314.6211,22
5,356,0,0,693456.9023,14
4,231,0,0,904587.2813,12
3,69,0,0,10854,4
3,68,0,0,10192.21875,4
3,68,0,0,9130.03125,4
4,252,0,0,845871.1992,6
4,337,0,0,644888.4727,6
3,290,0,0,635264.1445,3
3,299,0,0,607257.5039,3
3,338,0,0,363523.5,3
3,377,0,0,174364.0313,3
3,467,0,0,48249,3
4,507,0,0,95595.83203,3
4,332,0,0,-21388.81641,1
3,244,0,0,38911.5,1
3,235,0,0,75207.19922,1
3,226,0,0,84379.11328,1
3,187,0,0,115943.9648,1
3,148,0,0,102701.4961,1
3,63,0,0,2287.59375,0
2,23,0,0,510.0585938,0
2,111,0,0,128395.8398,0
3,146,0,0,100764,0
3,146,0,0,104220.8438,0
3,146,0,0,102064.125,0
3,146,0,0,102542.1211,0
3,146,0,0,97742.35547,0
2,132,0,0,112527.4688,0
2,132,0,0,112527.4688,0
1,35,0,0,3548.90625,0
0,0,0,0,-152.2851563,0
1,9,0,0,1470.878906,1
1,9,0,0,949.0195313,1
1,9,0,0,1434.410156,1
1,9,0,0,2341.675781,1
2,65,0,0,62312.25,1
2,65,0,0,52767.75,1
2,65,0,0,45159.26953,1
2,65,0,0,45159.26953,1
2,93,0,0,39394.03125,0
3,96,0,0,41204.98828,0
4,124,0,0,25745.34375,0
5,294,0,0,647905.5,0
5,283,0,0,687181.8633,0
6,299,0,0,680227.9102,1
6,300,0,0,701070.4336,1
7,309,0,0,696759.75,1
6,273,0,0,747653.3789,1
6,279,0,0,720882.75,1
5,252,0,0,780033,1
5,170,0,0,99018.99609,1
5,257,0,0,127474.9805,1
5,300,0,0,111379.5,2
6,419,0,0,52919.21484,3
5,412,0,0,44028.28125,3
6,437,0,0,34057.96875,4
6,435,0,0,41602.5,5
7,450,0,0,34506.38672,5
7,380,0,0,94094.90625,5
7,256,0,0,114743.4727,5
7,215,0,0,135564.5977,3
6,97,0,0,826.5585938,3
7,104,0,0,939.8320313,3
7,103,0,0,1130.34375,5
7,100,0,0,1180.125,4
7,100,0,0,2292.75,4
7,115,0,0,2446.277344,4
6,107,0,0,2870.25,4
5,89,0,0,6877.089844,4
6,98,0,0,3170.53125,4
5,93,0,0,1656.386719,4
5,96,0,0,1656.386719,3
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
6,687,0,0,1724341.301,10
6,677,0,0,1726440.656,10
7,800,0,0,1255006.406,11
7,778,0,0,1514396.25,12
7,898,0,0,936884.5313,17
7,718,0,0,-16174.16016,17
7,623,0,0,183240,18
7,627,0,0,123370.1367,13
6,630,0,0,105731.9063,13
6,630,0,0,105731.9063,13
5,462,0,0,400966.4648,12
4,376,0,0,651035.9063,11
3,175,0,0,294623.5313,6
2,52,0,0,47550,4
2,29,0,0,41066.25,2
2,22,0,0,830.25,2
3,14,0,0,951.7148438,1
4,49,0,0,5623.769531,2
4,49,0,0,5701.5,2
4,49,0,0,5365.125,2
4,56,0,0,3479.425781,5
4,56,0,0,3479.425781,5
3,52,0,0,3674.003906,5
2,45,0,0,5088.46875,4
1,42,0,0,6523.371094,4
1,154,0,0,592482.75,3
1,154,0,0,591108.1758,3
1,154,0,0,580818.75,3
2,148,0,0,623687.625,0
3,174,0,0,564804.8438,2
3,178,0,4,538806.375,2
4,188,0,5,500781.1992,2
5,194,0,5,446448.2813,3
4,51,0,5,1372.96875,3
4,51,0,5,609.1992188,3
4,51,0,5,697.96875,3
3,50,0,5,-1162.5,3
2,24,0,5,232.03125,1
2,20,0,1,1229.34375,1
2,47,0,0,8280.878906,1
1,50,0,0,8138.917969,0
1,52,0,0,4058.90625,0
1,57,0,0,1471.699219,0
2,71,0,0,-1552.324219,0
3,146,0,0,11558.25,1
3,159,0,0,2420.25,1
4,198,0,0,44.56640625,1
3,167,0,0,3892.125,1
3,175,0,0,248.8710938,1
4,245,0,0,11109.48047,2
5,480,0,0,1461985.031,5
5,578,0,0,1161555.059,7
5,518,0,0,1289914.277,7
5,505,0,0,1384759.629,7
4,466,0,0,1492043.027,7
4,460,0,0,1543976.625,7
4,443,0,0,1713691.371,7
3,367,0,0,2189334.809,6
3,149,0,0,299898.1289,3
2,37,0,0,109.21875,1
2,31,0,0,3142.839844,5
2,31,0,0,5310.761719,5
3,202,0,0,1042622.027,6
3,203,0,0,988185.2813,6
3,203,0,0,940045.125,6
3,203,0,0,940045.125,6
2,181,0,0,966343.0313,6
2,181,0,0,982792.875,6
1,172,0,0,1025684.707,1
1,172,0,0,1019837.754,1
1,11,0,0,1059.433594,1
1,10,0,0,1202.34375,1
1,10,0,0,4050,1
2,37,0,0,3913.769531,3
3,47,0,0,4466.097656,4
4,61,0,0,2385.035156,5
4,61,0,0,5649.222656,5
4,61,0,0,6974.625,5
4,63,0,0,12.52734375,4
5,73,0,0,-1252.675781,5
6,87,0,0,-2546.15625,5
6,70,0,0,-2361.128906,4
6,77,0,0,-713.53125,5
6,75,0,0,102.1054688,5
6,75,0,0,-183.3398438,5
6,75,0,0,508.21875,5
5,63,0,0,1995.855469,5
4,53,0,0,2809.136719,4
3,39,0,0,6072.65625,4
2,29,0,0,8341.40625,3
1,12,0,0,890.625,1
1,4,0,0,1014.375,0
1,9,0,0,594.6679688,1
1,9,0,0,798.9492188,1
1,9,0,0,798.9492188,1
1,9,0,0,95.58984375,1
2,169,0,0,611294.7305,1
3,312,0,0,692686.7227,2
3,312,0,0,712024.5938,2
2,308,0,0,720635.0039,2
2,303,0,0,758136.5273,1
2,303,0,0,761855.332,1
2,303,0,0,720039.3164,1
3,306,0,0,725987.7188,1
2,146,0,0,630089.5195,1
2,106,0,0,207334.5,0
3,173,0,0,165451.7461,1
3,176,0,0,150709.5,2
3,177,0,0,139866.4688,2
3,182,0,0,129884.9063,2
3,190,0,0,118349.1563,2
2,195,0,0,109388.8008,2
2,204,0,0,97540.67578,2
2,112,0,0,21216.10547,2
2,63,0,0,706.6523438,1
3,70,0,0,559.40625,1
3,69,0,0,593.1914063,1
4,73,0,0,603.2460938,4
5,104,0,0,1626.65625,5
5,96,0,0,1019.90625,5
5,87,0,0,1963.066406,5
4,76,0,0,2459.71875,5
3,58,0,0,4554.386719,5
3,128,0,0,32866.55859,5
3,128,0,0,38039.44922,5
3,262,0,0,241851.0586,3
3,290,0,0,216386.9648,2
3,294,0,0,219966.2813,2
3,294,0,0,239666.25,2
4,441,0,0,184405.5938,5
5,502,0,0,55243.65234,5
5,495,0,0,-1406.25,4
5,499,0,0,990,4
4,356,0,0,135331.5938,3
3,289,0,0,251963.7773,3
3,285,0,0,254584.5,3
3,285,0,0,254584.5,3
3,142,0,0,179399.9414,0
2,89,0,0,199314.668,0
2,52,0,0,6889.125,0
3,166,0,0,215397.6563,0
3,167,0,0,207457.9688,0
3,167,0,0,201549.375,0
3,167,0,0,202521.0938,0
3,167,0,0,202044.0586,0
2,163,0,0,205961.625,0
2,155,0,0,219160.125,0
1,119,0,0,251666.4727,0
0,1,0,0,44.05078125,0
1,74,0,0,86621.30859,1
1,74,0,0,86212.5,1
1,74,0,0,86212.5,1
1,74,0,0,86509.74609,1
1,74,0,0,78194.51953,1
1,74,0,0,78561,1
1,74,0,0,70831.93359,1
2,106,0,4,58887.80859,1
2,248,0,8,1576774.125,3
3,316,0,10,1268757.855,3
3,327,0,14,1187723.004,3
3,330,0,14,1116059.098,4
3,340,0,14,1093374.738,4
3,346,0,14,1083764.707,4
3,351,0,14,1053562.5,4
3,499,0,10,869612.5195,6
3,318,0,6,504285.2813,3
3,294,0,4,543990.375,3
4,304,0,0,547642.3008,4
5,350,0,0,478976.3438,4
5,349,0,0,489797.25,4
5,350,0,0,477252.6445,4
6,397,0,0,344916.1289,4
6,262,0,0,50471.71875,3
6,305,0,0,4273.03125,4
6,368,1,0,-32547,5
6,367,1,0,-34314.19922,6
6,337,1,0,-5299.5,6
7,347,1,0,-47284.5,12
7,344,1,0,-92825.90625,12
7,305,1,0,-17598.09375,14
7,287,1,0,-17367.59766,19
7,226,1,0,-13016.90625,20
6,133,0,17,23014.53516,19
5,113,0,17,32464.32422,17
4,94,0,17,4515,16
4,115,0,17,75436.875,17
4,111,0,17,79635.69141,17
3,98,0,17,38170.86328,17
3,82,0,17,107680.043,12
3,75,0,17,172690.3477,11
4,71,0,0,129605.707,73
4,94,0,22,112803.457,73
4,130,0,58,93108,73
4,104,0,59,-4300.5,69
4,104,0,59,4069.5,69
5,205,0,59,5455.78125,67
5,279,0,59,37045.16016,67
4,278,0,59,36735.375,67
4,429,0,59,46932.375,5
5,471,0,37,28988.73047,5
6,443,0,1,18441.94922,6
5,432,0,0,112146,3
6,448,0,0,110955.4688,4
5,349,0,0,232862.4023,4
4,264,0,0,286064.5898,3
4,255,0,0,303951.668,2
3,94,0,0,20890.78125,2
3,38,0,0,48209.23828,3
2,30,0,0,61141.46484,2
2,29,0,0,72536.90625,2
1,13,0,0,95554.51172,1
1,17,0,0,79409.34375,6
1,19,0,0,75966,6
1,26,0,0,65982.75,6
1,38,0,0,56362.125,6
0,56,0,0,30430.01953,5
0,85,0,0,21225.41016,5
1,176,0,0,162405,5
2,207,0,0,98670.19922,5
2,220,0,0,111199.1836,0
2,218,0,0,109675.2188,0
2,211,0,0,109749.2813,0
2,199,0,0,109016.5313,0
2,172,0,0,182348.4258,0
3,156,0,0,260984.5313,0
3,79,0,0,29576.47266,1
3,59,0,0,5052,2
3,40,0,0,961.1601563,2
4,140,0,0,90605.14453,5
5,170,0,0,79659.75,6
5,170,0,0,79453.58203,6
5,170,0,0,80512.13672,6
4,162,0,0,84769.91016,6
4,166,0,0,72361.51172,6
4,172,0,0,62007.99609,6
5,195,0,0,31172.625,8
5,107,0,0,814.9335938,5
4,92,0,0,3522.082031,4
5,123,0,0,-4538.519531,4
6,132,0,0,682.2070313,5
6,127,0,0,-4456.5,5
5,107,0,0,1432.5,4
4,90,0,0,8513.167969,3
3,67,0,0,1195.875,1
2,55,0,0,4101.75,1
2,40,0,0,7152.75,1
2,90,0,0,130158,1
1,87,0,6,143253.8438,0
1,103,0,22,116392.125,0
1,119,0,38,110066.25,0
1,119,0,38,121163.5664,0
1,119,0,38,124017.4336,0
1,119,0,38,109749.832,0
1,119,0,38,105456.0938,0
0,38,0,38,2240.402344,0
0,33,0,32,3209.34375,0
0,17,0,16,-635.15625,0
0,1,0,0,570.375,0
0,1,0,0,-371.5664063,0
0,2,0,0,142.96875,0
0,2,0,0,349.4414063,0
0,8,0,0,2970.996094,0
0,20,0,0,2093.191406,0
1,129,0,0,313793.4258,1
2,379,0,0,2159081.25,2
3,447,0,0,1799960.684,2
4,469,0,0,1730675.895,3
4,468,0,0,1717744.113,3
4,468,0,0,1727367.094,3
4,465,0,0,1734069,3
4,453,0,0,1834643.145,3
3,343,0,0,2444235,2
2,96,0,0,23922.55078,1
1,32,0,0,-641.625,1
0,14,0,0,-343.03125,0
0,19,0,0,722.90625,0
0,21,0,0,689.71875,0
1,51,0,0,826.4648438,0
2,292,0,0,2600004.094,3
3,347,0,0,2371389.75,3
4,362,0,0,2330681.027,3
4,366,0,0,2337608.52,3
5,385,0,0,2139978.012,5
5,389,0,0,2099514.926,5
6,402,0,0,2067677.25,5
6,397,0,0,2048229.094,5
6,445,0,0,2027160.691,3
6,556,0,0,1674390.551,3
5,538,0,0,1796229.469,3
5,530,0,0,1906036.5,3
5,511,0,0,2122593.902,1
5,507,0,0,2110608.469,2
4,492,0,0,2171864.848,2
4,480,0,0,2240418.855,2
4,234,0,0,582429.75,2
3,70,0,0,-1222.125,2
3,70,0,0,-1445.25,2
3,72,0,0,2529.75,2
2,70,0,0,3737.894531,2
2,66,0,0,4862.53125,1
2,66,0,0,4870.5,1
1,50,0,0,6520.558594,1
1,14,0,0,316.2070313,0
1,22,0,0,486.375,0
1,26,0,0,332.15625,0
2,83,0,0,20465.15625,1
3,203,0,0,343650.4688,1
4,355,0,0,616585.875,1
4,363,0,0,563507.25,2
4,370,0,0,572382.2695,2
3,365,0,0,601547.3438,2
4,375,0,0,551092.5,5
4,374,0,0,578286.2695,5
4,453,0,0,437647.5117,5
3,331,0,0,856915.2305,5
3,191,0,0,573637.2188,6
4,202,0,0,585559.8867,7
5,274,0,0,432914.9063,9
5,275,0,0,432914.9063,9
4,257,0,0,501097.9336,6
4,254,0,0,446365.3008,6
3,116,0,0,57684.83203,5
3,116,0,0,58644.24609,5
2,103,0,0,74430.73828,4
2,111,0,0,70068.90234,2
2,147,0,0,220652.7188,0
3,173,0,0,200540.5664,0
3,173,0,0,193503.0586,0
4,257,0,0,168766.4648,0
5,406,0,0,140050.582,0
6,417,0,0,125935.5117,1
7,429,0,0,118453.5352,2
6,404,0,0,132726.4688,2
5,292,0,0,203149.0313,2
4,265,0,0,228626.25,2
4,263,0,0,231555.0586,2
3,180,0,0,291964.5,2
3,70,0,0,2352.375,2
3,119,0,0,20427.29297,1
3,160,0,0,15503.23828,0
4,235,0,0,40047.75,1
5,279,0,0,3253.5,12
6,332,0,0,-20740.5,13
6,337,0,0,-6898.5,14
7,345,0,0,2218.605469,14
6,306,0,0,2199.902344,14
5,247,0,0,12982.58203,14
5,200,0,0,29732.49609,14
4,140,0,0,15370.13672,14
3,108,0,0,13116.97266,3
2,65,0,0,-57.65625,2
2,71,0,0,-57.65625,1
2,81,0,0,-2374.21875,1
3,90,0,0,-1164.28125,2
3,89,0,0,-384.9726563,2
2,83,0,0,562.7460938,2
2,67,0,0,-4221.75,1
2,52,0,0,-1383,1
3,53,0,0,863.4257813,2
4,61,0,0,1286.625,3
4,67,0,0,-963.65625,4
4,261,0,39,1755196.16,3
4,318,0,58,1382057.637,3
5,340,0,58,1199340,3
6,407,0,58,969819.7852,5
7,567,0,58,615996.2813,6
7,650,0,58,479400.75,5
6,662,0,58,464534.0508,4
6,677,0,58,472839.9258,3
6,482,0,19,116608.5,3
7,495,0,0,167562.9258,3
7,483,0,0,184226.9648,3
7,577,0,0,207340.5,4
6,417,0,0,218806.5,3
5,321,0,0,312222.2813,3
5,291,0,0,386631,3
4,262,0,0,435025.3711,3
3,263,0,0,460920.0938,3
3,217,0,0,467091.832,3
3,283,0,0,426775.7695,3
2,170,0,0,228952.5,0
2,185,0,0,167398.5938,0
3,207,0,0,127806.6563,1
4,215,0,0,123147.75,1
4,207,0,0,131396.1563,1
4,201,0,0,124032,1
4,294,0,0,69776.16797,2
3,220,0,0,72990.46875,2
3,173,0,0,76673.30859,2
4,345,0,0,668372.7188,2
3,324,0,0,807675,1
3,326,0,0,768304.6758,1
3,323,0,0,799221.7383,1
3,320,0,0,764421.75,1
2,204,0,0,981367.875,0
2,202,0,0,996508.125,0
2,200,0,0,1036888.875,0
1,21,0,0,137.0273438,0
1,34,0,0,1723.839844,0
1,62,0,0,33829.13672,0
1,64,0,0,29840.02734,0
1,72,0,6,34339.08984,0
1,73,0,6,31959.09375,0
1,75,0,6,34361.25,0
1,77,0,6,34444.59375,0
1,71,0,6,48389.25,0
1,59,0,6,66918,0
0,22,0,6,1632,0
1,87,0,6,74498.71875,1
2,132,0,0,75987.46875,1
2,136,0,0,74119.30078,1
2,136,0,0,61111.27734,1
3,139,0,0,54340.81641,1
3,144,0,0,33764.44922,1
3,144,0,0,27943.62891,1
3,144,0,0,28748.23828,1
2,79,0,0,18457.93359,0
1,28,0,0,1059.761719,0
1,24,0,0,1134,0
1,24,0,0,1218.09375,0
0,20,0,0,630,0
0,13,0,0,19.32421875,0
1,15,0,0,123.375,0
2,169,0,0,289959.2227,0
2,167,0,0,291943.5586,0
2,165,0,0,288542.7305,0
3,229,0,0,237701.4258,0
3,227,0,0,247071.4805,0
3,226,0,0,245066.1445,0
3,226,0,0,233570.625,0
2,222,0,0,260505.1758,0
1,66,0,0,5179.019531,0
1,66,0,0,8020.980469,0
1,67,0,0,6875.90625,0
1,12,0,0,4682.71875,1
2,63,0,0,9700.042969,1
3,121,0,0,7031.683594,1
3,124,0,0,7211.15625,1
3,126,0,0,5670,1
3,128,0,0,4563.175781,1
3,130,0,0,3863.917969,1
3,132,0,0,7291.183594,1
2,124,0,0,18054,0
2,114,0,0,12195,0
2,217,0,0,922138.5938,1
2,215,0,0,950022.8438,1
3,259,0,0,867082.5,1
4,300,0,0,752445,1
5,354,0,0,599052.457,1
5,353,0,0,594067.5,1
6,377,0,0,512388,2
6,349,0,0,551843.6133,3
6,304,0,0,292996.6992,4
6,333,0,0,234794.625,4
6,314,0,0,251856.1289,4
5,273,0,0,285986.2852,4
4,217,0,0,378374.1563,4
4,217,0,0,387005.9063,4
3,192,0,0,479840.3789,3
3,227,0,0,393805.125,3
2,114,0,0,7030.511719,1
3,120,0,0,4611,1
3,128,0,0,7702.5,1
4,144,0,0,1800,1
5,153,0,0,2331.480469,1
5,152,0,0,3470.25,1
6,160,0,0,4350.199219,1
5,113,0,0,11.56640625,0
5,111,0,0,3385.21875,0
5,85,0,0,7882.875,0
4,50,0,0,12682.58203,0
3,32,0,0,534.09375,0
2,23,0,0,1035.246094,0
2,22,0,0,450,0
1,12,0,0,222.7851563,0
2,17,0,0,178.2070313,0
3,28,0,0,1588.21875,3
3,112,0,0,191488.4063,3
4,246,0,0,433315.0664,3
5,261,0,0,375717.4102,3
6,326,0,0,240796.5117,3
6,330,0,0,231759.75,3
7,357,0,0,206049.8438,3
6,358,0,0,204286.582,3
6,353,0,0,208295.8711,0
6,271,0,0,298784.25,0
6,167,0,0,21897.84375,1
6,209,0,0,14321.49609,1
5,146,0,0,15889.11328,1
5,145,0,0,16896.97266,1
4,119,0,0,26580.09375,1
4,115,0,0,27859.03125,1
3,108,0,0,33319.01953,1
2,96,0,0,38949.08203,1
2,77,0,0,30100.78125,1
1,21,0,0,4468.300781,1
1,19,0,0,4522.511719,1
1,16,0,0,4843.769531,1
1,15,0,0,4092.375,1
1,12,0,0,4654.125,1
1,12,0,0,5250.84375,1
2,49,0,0,15743.96484,2
1,38,0,0,17225.05078,1
2,54,0,0,13064.30859,2
3,226,0,0,898531.8398,3
4,276,0,0,747330.4688,3
4,326,0,0,548661.9023,3
4,327,0,0,533074.2539,3
4,331,0,0,531713.0273,3
3,300,0,0,603410.1563,2
3,300,0,0,610603.0313,2
2,283,0,0,683767.875,1
2,119,0,0,81579.75,1
1,69,0,0,107668.9688,1
2,22,0,0,-167.34375,1
3,29,0,0,16.46484375,1
3,25,0,0,73.20703125,1
3,19,0,0,500.4726563,1
4,83,0,0,58318.18359,1
4,84,0,0,55462.5,1
4,110,0,0,65329.62891,2
4,112,0,0,58128.46875,2
3,112,0,0,58530.31641,2
2,106,0,0,70535.71875,2
3,133,1,0,57620.77734,2
4,150,1,0,43538.12109,2
3,93,1,0,37721.89453,2
3,94,1,0,37415.02734,2
2,63,1,0,139.2539063,0
2,63,1,0,694.96875,0
2,62,1,0,787.5,0
2,62,1,0,784.2773438,0
2,46,0,0,2944.066406,1
1,35,0,0,3354.386719,1
1,42,0,0,6653.34375,1
1,54,0,0,3362.25,1
1,68,0,0,261.09375,1
1,77,0,0,-1600.910156,1
2,105,0,0,4389.75,2
2,106,0,0,1852.5,2
1,97,0,0,5529,1
1,92,0,0,6809.625,1
1,81,0,0,18984.375,1
1,70,0,0,29267.91797,1
1,56,0,0,32499.45703,1
1,47,0,0,39985.875,1
0,20,0,0,2385.09375,0
0,19,0,0,1466.496094,0
1,32,0,0,2274.808594,1
2,42,0,0,221.15625,2
2,47,0,0,-567.75,3
2,46,0,0,-273.375,3
3,270,0,0,842722.4063,3
3,272,0,0,837574.5938,3
3,269,0,0,876635.8711,3
4,278,0,0,853770.75,4
3,263,0,0,933830.4961,3
2,252,0,0,978960,2
2,244,0,0,1014033.059,1
2,242,0,0,1008539.156,1
2,27,0,0,308.0039063,2
3,31,0,0,198.84375,3
4,40,0,0,164.6367188,4
4,46,0,0,8687.613281,5
4,51,0,0,8424,6
5,54,0,0,8074.371094,6
5,60,0,0,8321.800781,7
5,60,0,0,8795.941406,7
5,115,0,0,12438.17578,6
5,137,0,0,9637.277344,5
5,302,0,0,534013.5586,4
5,391,0,0,465987.0938,4
5,386,0,0,458949.3398,3
4,383,0,0,423842.625,3
4,377,0,0,425859.0938,2
4,377,0,0,416500.8867,2
3,310,0,0,514690.1836,2
2,280,0,0,534947.4727,2
1,106,0,0,162064.4063,2
0,0,0,0,99.09375,0
0,0,0,0,166.125,0
1,9,0,0,82.5,0
1,9,0,0,82.5,0
2,11,0,0,21.43359375,0
2,14,0,0,-128.8476563,0
2,18,0,0,-140.4492188,0
2,26,0,0,-91.93359375,1
2,43,0,0,5716.582031,1
2,47,0,0,5244,1
2,144,0,0,185411.625,1
3,176,0,0,154941.2813,1
3,218,0,0,119492.7188,1
3,221,0,0,118663.125,1
3,225,0,0,99132.83203,1
3,235,0,0,85358.16797,0
4,226,0,0,99316.875,0
4,229,0,0,98464.78125,0
3,129,0,0,-655.875,0
2,108,0,0,2769.503906,0
2,132,0,0,23890.5,0
3,131,0,0,24274.79297,0
3,126,0,0,37428.01172,0
3,109,0,0,53810.26172,0
2,103,0,0,47793.19922,0
2,100,0,0,60081.15234,0
2,99,0,0,62017.03125,0
2,93,0,0,68601.41016,0
1,28,0,0,1601.332031,0
0,24,0,0,1196.683594,0
0,38,0,0,14780.25,0
1,53,0,0,10353.375,1
1,54,0,0,11504.53125,1
1,52,0,0,11446.96875,1
2,156,0,0,157545,1
2,151,0,0,155131.0313,1
2,148,0,0,149344.3008,1
2,147,0,0,150669.0938,1
2,130,0,0,191630.9414,1
1,114,0,0,216442.0664,0
2,184,1,0,180945.4805,1
2,184,1,0,169147.5938,1
1,76,1,0,47127.85547,1
1,76,1,0,44211.99609,1
1,76,1,0,45699.87891,1
1,76,1,0,46052.02734,1
2,112,1,0,56566.96875,3
3,170,1,0,32683.32422,4
3,106,0,0,33076.875,4
4,113,0,0,19369.04297,5
5,121,0,0,14153.34375,6
6,152,0,0,-2679.75,7
7,258,0,0,99684.73828,8
7,268,0,0,105508.3711,10
6,234,0,0,142981.0664,8
5,176,0,0,172035.2813,7
4,167,0,0,202281,6
4,222,0,0,178103.7773,5
4,419,0,0,502248.375,5
3,388,0,0,636399,4
2,282,0,0,872711.332,3
2,292,0,0,840536.543,1
2,328,0,0,691885.0898,1
2,340,0,0,620242.6992,1
3,373,0,0,497518.4883,3
2,309,0,0,596820.4805,3
1,103,0,0,8893.511719,2
1,103,0,0,7637.238281,2
1,103,0,0,6957.105469,2
1,83,0,0,35981.05078,2
1,56,0,23,19521.65625,2
1,52,0,35,20879.25,2
0,19,0,35,3112.324219,0
0,19,0,35,3112.324219,0
0,19,0,35,-1656.480469,0
0,19,0,35,2908.675781,0
1,28,0,35,-651.375,1
1,28,0,35,898.875,1
1,17,0,12,3990.375,1
1,9,0,0,1597.5,1
2,21,0,0,1022.707031,1
3,95,1,0,79762.20703,2
4,119,1,0,66843.09375,3
4,128,1,0,62234.00391,3
3,130,1,0,55933.21875,3
3,141,1,0,47873.42578,3
4,170,1,0,34314.33984,4
5,342,1,0,737244.457,5
4,362,1,0,613780.207,5
3,293,0,0,790624.5,4
3,284,0,0,859447.4883,3
3,286,0,0,854344.5352,3
4,294,0,0,865139.8242,3
4,293,0,0,842592.7148,4
4,272,0,0,929183.4023,3
4,148,0,0,29034.28125,2
5,128,0,0,1352.496094,3
5,125,0,0,-646.03125,3
5,122,0,0,848.25,3
5,113,0,0,1547.238281,3
4,94,0,0,4299.363281,2
4,84,0,0,6794.34375,1
3,76,0,0,7649.683594,1
2,28,0,0,532.125,1
2,26,0,0,141.5742188,0
2,24,0,0,96.08203125,0
2,120,0,0,173050.9688,0
2,136,0,0,160106.8477,1
2,136,0,0,160106.8477,1
3,148,0,0,151913.2852,2
4,156,0,0,139334.1445,7
4,156,0,0,139334.1445,7
3,146,0,0,140859.4688,7
3,146,0,0,140859.4688,7
2,39,0,0,1360.40625,7
3,29,0,0,324,9
3,29,0,0,324,9
2,17,0,0,144,8
1,9,0,0,434.2851563,3
1,22,0,0,955.1601563,3
1,22,0,0,993.375,3
1,24,0,0,1215.84375,3
2,120,0,0,86316.78516,3
2,125,0,0,86316.78516,1
2,132,0,0,74979,2
2,134,0,0,78291.65625,2
3,156,0,0,65414.15625,2
4,414,0,0,2186805.105,2
5,452,0,0,2058343.699,2
5,454,0,0,2016684.176,2
4,357,0,0,2409633.281,2
3,344,0,0,2484503.402,1
3,337,0,0,2556422.543,0
4,375,0,0,2353952.719,0
4,356,0,0,2447158.09,0
4,95,0,0,7277.003906,0
4,60,0,0,8269.875,0
4,58,0,0,8964.597656,0
5,68,0,0,6775.875,0
6,210,0,0,611257.3477,1
7,328,0,0,802163.5313,3
7,326,0,0,584185.1133,3
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
2,396,0,0,1276599.926,3
1,180,0,0,709393.4648,1
2,290,0,0,581669.332,3
3,497,0,0,760662.3633,6
4,707,0,0,325397.7188,6
5,772,0,0,138772.125,6
5,773,0,0,142184.25,6
5,615,0,0,652233.0586,5
6,790,0,0,154608.75,5
7,854,0,0,120035.7188,5
6,742,0,0,361144.0313,3
5,534,0,0,635908.7227,0
4,324,0,0,380935.0898,0
3,261,0,0,488818.4063,0
3,260,0,0,493180.2188,0
2,241,0,0,527048.3438,0
1,66,0,0,31470.71484,0
1,191,0,0,1020330.844,0
2,197,0,0,984571.875,0
3,209,0,0,939250.4648,0
4,327,0,0,741973.5938,0
4,332,0,0,724395,0
4,332,0,0,724395,0
4,352,0,0,609920.5195,0
5,595,0,0,1578408.176,0
5,475,0,0,1840154.895,1
4,469,0,0,1875943.605,1
3,457,0,0,1936221.949,1
2,339,0,0,2521189.5,1
2,332,0,0,2572649.285,1
2,332,0,0,2566224.293,1
3,325,0,0,2672859.75,2
3,87,0,0,94850.49609,2
3,39,0,0,16615.875,3
3,44,0,0,13200.83203,4
3,44,0,0,13280.25,4
4,54,0,0,9240.375,8
4,54,0,0,9221.660156,8
4,54,0,0,9277.371094,8
4,46,0,0,13049.25,7
3,47,0,0,11949.94922,8
2,26,0,0,618.3164063,6
3,67,0,0,4749,5
4,201,0,0,284295.75,5
3,191,0,0,309525.0352,1
3,191,0,0,309525.0352,1
3,191,0,0,309525.0352,1
2,186,0,0,316477.8164,1
2,180,0,0,332369.3789,0
3,202,0,0,306225.668,0
3,201,0,0,303284.5313,0
3,254,0,0,836601.75,2
4,382,0,0,676093.5,4
4,387,0,0,639468.6563,5
5,452,0,0,496795.5,6
6,693,0,0,690284.3555,12
7,704,0,0,679008,13
7,718,0,0,655444.5117,13
6,673,0,0,696987,13
5,487,0,0,1123838.332,11
4,362,0,0,1489661.543,9
4,360,0,0,1523383.77,8
4,314,0,0,1643940.844,8
3,77,0,0,2000.25,2
2,72,0,0,2790.152344,1
1,40,0,0,1160.90625,1
1,43,0,0,1109.121094,1
1,48,0,0,853.5585938,1
