ThirdMomentNumberOfPackets60,SYNCount60,UniqSrcIps60,DNSCount60,TelnetCount60,SSHCount60
139231.1167,15,20,11638,0,0
82930.99275,14,20,11518,0,0
85421.14326,13,20,11494,0,0
75977.65034,13,20,11388,0,0
16520.67801,13,20,11160,0,0
-20300.07734,13,20,10978,0,0
-55424.39882,13,20,10818,0,0
-55945.05725,13,20,10688,0,0
-54562.01141,14,20,10550,0,0
-56707.63218,14,20,10570,0,0
-45727.05807,14,20,10707,0,0
2896.907176,14,20,10860,0,0
10944.33866,14,20,10900,0,0
6815.456593,16,19,10890,0,0
9904.576,16,19,10934,0,0
10918.44834,18,22,10862,8,0
14624.51541,18,22,10792,23,0
7906.071991,18,22,10622,29,0
-12087.08825,18,22,10372,59,0
-13953.70326,18,22,10214,101,0
-12860.53807,18,22,10086,101,0
-15752.63634,21,23,9856,102,0
-19125.296,22,24,9678,112,0
-30711.49166,22,24,9448,116,0
-58950.22925,22,24,9228,116,0
-52762.376,23,24,9232,116,0
-52381.59259,24,25,9178,116,0
-55285.25126,24,25,9082,116,0
-71359.33126,24,25,8902,116,0
-74764.28607,24,25,8712,116,0
-70629.4,26,27,8644,116,0
-70673.29375,26,27,8584,116,0
-90130.26216,28,27,8478,116,0
-80082.69682,29,27,8336,116,0
-74970.64666,30,26,8246,116,0
-80304.744,30,26,8026,116,0
-81465.58868,30,26,7852,116,0
-88003.75316,30,26,7706,116,0
-77694.546,31,28,7578,116,0
17445.32141,52,29,7450,116,0
21578.47541,52,29,7390,116,0
24613.46799,52,30,7300,116,0
41456.95141,52,30,7170,116,0
52160.024,52,30,7090,116,0
65878.85675,54,30,6874,116,0
78663.85126,54,30,6652,116,0
98726.726,54,30,6498,116,0
116657.072,54,30,6372,116,0
137405.6161,54,30,6242,116,0
158420.054,54,30,6116,116,0
179305.8093,55,30,5983,116,0
200450.6037,55,30,5836,116,0
219775.5592,55,30,5724,116,0
236509.2928,53,30,5632,116,0
256491.0434,52,30,5534,116,0
261532.3468,53,30,5514,116,0
270849.524,53,31,5434,116,0
290679.4583,52,31,5322,116,0
310000.5593,52,31,5232,116,0
316602.276,45,31,5172,116,0
330442.6313,45,31,5056,116,0
324899.1833,46,31,4896,116,0
312004.8154,46,31,4720,116,0
308424.7077,46,31,4576,116,0
320323.3052,46,31,4486,116,0
331901.3074,46,31,4337,116,0
337894.0833,46,31,4226,116,0
338145.2973,47,31,4164,133,0
338515.2081,46,31,4132,146,0
339647.184,46,31,4072,165,0
348038.9878,46,31,3952,255,0
376918.6794,47,31,3900,322,0
377601.9345,48,31,3888,324,0
350233.5982,46,29,3848,336,0
353892.8347,46,29,3794,336,0
353728.164,44,29,3736,328,0
361379.2005,44,29,3666,313,0
365563.1553,45,29,3614,318,0
361056.4947,45,29,3674,300,0
358083.2339,45,29,3742,267,0
358503.3658,45,29,3730,272,0
358503.3658,44,29,3766,271,0
357247.0426,44,29,3794,261,0
356396.5313,44,29,3814,257,0
356388.8743,44,29,3816,257,0
355993.5319,43,29,3844,257,0
358322.3339,42,29,3852,257,0
356673.3313,42,29,3862,257,0
355695.992,42,29,3882,257,0
358720.8927,42,29,3842,257,0
362677.1947,40,28,3839,257,0
359327.8503,40,28,3880,257,0
351081.4778,38,27,3974,257,0
357049.7715,37,26,3968,257,0
355144.8655,36,26,4008,257,0
348188.4139,36,25,4098,257,0
338759.4954,36,25,4198,257,0
329977.3362,36,25,4317,257,0
322633.4248,35,25,4406,271,0
83500.976,14,24,4454,287,0
79467.92941,15,23,4492,313,0
74746.71901,15,23,4552,342,0
70774.36193,15,23,4620,362,0
65784.6,16,23,4646,376,0
60994.99166,14,22,4762,376,0
58273.606,15,21,4898,376,0
57130.68751,15,21,5018,376,0
53383.29075,15,21,5068,376,0
48028.94084,15,21,5138,376,0
42349.31799,15,21,5214,376,0
36633.85274,15,21,5289,393,0
32354.7,15,21,5386,410,0
26668.79674,15,21,5468,419,0
24354.69659,15,21,5498,419,0
22227.572,15,21,5536,419,0
21674.936,13,21,5564,419,0
22908.42499,12,19,5604,419,0
23994.54175,12,19,5672,419,0
23729.11082,12,19,5692,419,0
22130.36249,12,19,5752,419,0
19898.00949,12,19,5788,419,0
15534.98126,16,23,5800,419,0
11965.272,19,24,5844,419,0
11739.50274,19,24,5834,419,0
485.712,19,24,5784,419,0
6422.995843,26,25,5784,419,0
-5327.055824,26,25,5724,419,0
-13330.49418,25,25,5626,406,0
-9835.107259,25,25,5536,405,0
-6412.372,25,25,5486,400,0
-14149.73525,25,25,5426,322,0
-35144.06474,24,25,5358,267,0
-31877.17018,23,24,5290,277,0
-27540.66725,24,23,5220,273,0
-25637.91193,25,24,5176,273,0
-25414.76832,25,24,5160,273,0
-29090.09149,25,24,5120,273,0
-27868.1,24,24,5092,262,0
-26118.57407,24,24,5062,268,0
-24030.40874,25,25,4992,287,0
-27221.73866,26,25,4958,315,0
-25303.39274,27,26,4926,315,0
-28656.904,28,28,4928,315,0
-27148.14818,28,26,4898,315,0
-26266.222,29,27,4906,315,0
-23420.82674,30,27,4826,315,0
-21457.50993,31,27,4776,315,0
-20598.91175,32,27,4726,315,0
-23895.44074,33,27,4730,315,0
-22495.3,33,27,4750,315,0
-20399.35926,33,27,4710,315,0
-16635.948,33,27,4660,319,0
-12997.42616,33,27,4590,339,0
-13420.83568,33,27,4590,357,0
-10218.02407,33,27,4520,375,0
-7691.274,34,27,4452,386,0
-2051.134741,34,27,4372,386,0
3727.940991,34,27,4283,386,0
9300.69375,35,28,4202,372,0
13238.76726,35,28,4134,356,0
18540.408,34,28,4076,330,0
23505.20732,34,29,4016,301,0
26342.1,35,30,3948,281,0
26472.72407,34,29,3916,289,0
29554.96284,34,29,3816,290,0
26996.98225,33,30,3722,333,0
17733.39784,33,29,3622,370,0
22366.80175,33,29,3532,418,0
25604.49925,33,29,3402,444,0
24749.33232,33,29,3332,470,0
67003.57249,32,29,3300,507,0
61782.68584,33,29,3220,517,0
61136.032,34,29,3150,525,0
65192.872,34,29,3090,525,0
67844.09834,34,29,3050,527,0
72081.25132,34,29,2970,529,0
74445.68125,34,29,2930,529,0
76719.33784,34,29,2900,529,0
77628.46825,34,29,2870,546,0
81765.28325,34,29,2810,546,0
85846.29825,34,29,2750,546,0
84055.064,31,30,2692,546,0
86923.37332,28,29,2638,546,0
85872.77534,30,30,2622,546,0
86584.34051,30,30,2662,546,0
89239.15926,23,26,2702,546,0
87578.75341,23,26,2782,546,0
86549.37066,23,26,2862,542,0
83962.81025,23,26,2932,530,0
82320.36007,23,26,2982,516,0
81756.408,23,26,3022,504,0
82265.73126,23,26,3032,492,0
81505.93659,23,26,3062,480,0
97295.57182,22,26,3102,499,0
96199.90474,21,26,3136,499,0
93651.44375,21,25,3182,499,0
90998.97216,21,25,3272,499,0
89057.9,21,25,3312,501,0
86959.59118,21,25,3382,483,0
86654.404,20,24,3452,455,0
87773.69259,19,24,3496,422,0
120748.7025,27,28,3542,422,0
120711.4742,28,26,3550,426,0
120181.8433,28,26,3570,426,0
119758.0748,27,26,3600,426,0
118610.396,26,25,3650,426,0
117974.7667,25,24,3680,428,0
119179.5103,25,24,3660,446,0
369710.6073,42,24,3666,466,0
360772.3619,45,24,3676,484,0
351326.6407,48,27,3682,502,0
346987.5377,50,27,3672,511,0
348146.6803,50,27,3632,491,0
346709.5073,50,27,3592,473,0
345337.892,50,27,3562,457,0
347214.4887,50,27,3538,446,0
348094.7479,50,27,3496,446,0
346037.1794,50,27,3446,446,0
344297.8532,49,27,3406,446,0
346755.7173,49,26,3354,446,0
345302.8813,49,26,3314,446,0
344285.532,49,26,3274,446,0
345426.699,48,26,3224,446,0
357851.1298,49,27,3172,424,0
349299.9345,53,28,3126,444,0
350824.6592,69,28,3076,405,0
367377.9043,70,30,3016,372,0
382010.9561,70,30,2966,325,0
385245.084,70,30,2956,304,0
397927.1518,71,30,2890,283,0
375934.958,71,30,2800,230,0
389571.5714,70,30,2740,203,0
398286.9741,70,31,2682,192,0
402255.9563,70,31,2632,198,0
408943.8825,70,31,2572,211,0
412145.692,70,31,2532,222,0
419599.3302,70,31,2472,236,0
427806.3933,70,31,2402,248,0
442494.9574,70,31,2352,245,0
447019.9927,71,31,2302,252,0
452555.2783,71,31,2252,252,0
461052.4961,69,30,2228,252,0
467103.746,69,30,2178,254,0
478968.4099,67,29,2134,254,0
485491.524,68,29,2086,257,0
492374.556,68,29,2026,271,0
496136.6019,69,30,1936,303,0
506241.9623,69,29,1856,335,0
508363.7813,70,30,1766,369,0
514315.4913,71,30,1686,384,0
523846.6646,71,30,1626,384,0
535825.902,71,30,1556,384,0
547180.6093,71,30,1476,398,0
539200.4072,71,30,1386,387,0
544543.188,72,30,1300,421,0
548759.308,74,32,1200,448,0
551140.3461,75,33,1090,480,0
609637.6741,77,33,1010,587,0
615265.1467,80,34,900,588,0
614765.6128,84,35,802,613,0
624262.2313,85,35,712,618,0
582096.7767,74,33,622,618,0
597326.1,71,32,552,614,0
602664.6101,73,33,496,614,0
611514.9087,74,34,426,614,0
620855.6593,74,34,356,614,0
633214.9926,74,34,286,612,0
640083.2899,73,34,276,594,0
234937.8147,55,33,216,574,0
236429.4426,52,32,156,556,0
232302.9613,49,32,100,540,0
235186.1857,48,32,50,527,0
236876.8741,48,32,50,527,0
236876.8741,48,32,50,527,0
233612.558,48,32,50,551,0
229010.8487,47,32,42,591,0
225715.7735,47,32,34,638,0
220719.134,48,32,34,667,0
220767.233,48,32,34,667,0
220495.4986,49,32,34,667,0
219486.6315,49,32,34,669,0
218413.2877,50,33,34,669,0
215838.5822,51,33,34,686,0
218045.7528,50,33,32,700,0
178014.9021,47,32,28,693,0
158565.2387,31,30,28,779,0
180221.0433,31,30,28,870,0
199422.6314,31,30,28,973,0
263116.2648,31,30,28,1091,0
284747.9518,31,28,24,1189,0
285413.9914,31,28,24,1288,0
345685.9008,31,28,24,1411,0
343437.212,30,28,22,1505,0
334549.5658,30,28,22,1599,0
321972.172,30,28,22,1648,0
311486.7188,30,28,22,1735,0
298790.7361,31,28,40,1736,0
300146.396,31,28,40,1726,0
286463.35,31,28,40,1747,0
287968.636,30,28,40,1740,0
287671.434,30,28,40,1740,0
287671.434,30,28,40,1740,0
287968.636,30,28,40,1738,0
287968.636,30,28,40,1738,0
287435.4613,29,28,38,1747,0
286990.6074,29,27,38,1751,0
293865.7563,29,28,42,1737,0
297738.368,29,28,42,1723,0
307829.6117,28,28,42,1707,0
311282.7012,27,28,42,1710,0
305167.2999,28,28,42,1721,0
305167.2999,28,28,42,1721,0
307508.6512,28,28,42,1707,0
296936.3183,28,28,42,1713,0
305824.2153,27,28,38,1679,0
317180.4488,25,28,38,1653,0
328055.4617,25,27,40,1621,0
281658.526,23,26,40,1512,0
291634.986,21,25,30,1511,0
303919.8239,17,23,28,1488,0
309986.4308,16,23,28,1483,0
310622.2738,17,22,28,1483,0
306811.0147,18,22,30,1486,0
310963.2313,16,21,26,1486,0
313566.6585,15,20,26,1486,0
315601.292,15,18,26,1486,0
302190.0073,18,20,26,1486,0
302190.0073,18,20,26,1486,0
299120.1075,19,22,28,1486,0
299120.1075,19,22,28,1486,0
299346.8594,19,22,28,1484,0
302340.53,18,22,28,1484,0
302340.53,18,22,28,1484,0
302340.53,18,22,28,1484,0
308037.2808,18,22,28,1458,0
317600.7958,18,22,28,1418,0
329201.4259,18,22,28,1371,0
338217.7313,17,22,28,1342,0
338018.2905,17,22,28,1342,0
338450.9153,16,22,28,1342,0
340025.525,17,23,28,1340,0
342087.6938,16,23,28,1340,0
346880.7154,15,23,28,1323,0
349811.088,15,23,28,1309,0
355525.0353,14,22,28,1295,0
365091.3768,14,22,28,1206,0
356818.7713,14,22,28,1122,0
344612.5757,15,23,30,1023,0
281766.5698,15,23,30,901,0
247934.2173,15,23,30,798,0
234038.05,15,23,30,698,0
123553.5221,15,23,30,575,0
99634.00525,16,23,30,487,0
71237.57399,16,23,30,409,0
68329.77141,16,23,30,346,0
36110.25474,16,23,30,246,0
31602.10926,15,23,12,231,0
31712.98032,15,23,12,229,0
24078.18059,15,22,12,198,0
27379.23941,19,22,12,201,0
26752.88825,20,22,12,201,0
26717.02682,20,22,12,201,0
26717.02682,20,22,12,201,0
26717.02682,20,22,12,201,0
26731.46275,21,23,12,210,0
27385.31675,21,23,12,194,0
27504.74859,20,22,8,207,0
29393.02474,20,22,8,239,0
29131.87075,21,22,8,242,0
29175.54351,21,21,8,244,0
29814.684,21,23,12,236,0
28784.40918,21,23,12,262,0
28328.22799,21,23,12,271,0
26249.3,21,24,12,249,0
25404.85625,22,25,12,249,0
25440.13368,22,25,12,248,0
26183.31875,21,25,10,248,0
26183.31875,21,25,10,248,0
26153.85793,20,25,10,253,0
26216.02784,20,25,10,251,0
26216.02784,20,25,10,251,0
26839.24074,19,24,10,251,0
27639.00741,18,24,8,248,0
27598.80193,18,24,8,250,0
27558.788,18,24,8,252,0
26680.97674,19,24,10,263,0
22592.45899,17,25,10,264,0
22539.82207,17,25,10,264,0
23093.43825,16,24,8,264,0
23093.43825,16,24,8,264,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22863.144,16,24,10,268,0
22828.57407,16,24,10,269,0
22863.144,16,24,10,269,0
22863.144,16,24,10,269,0
22882.54299,15,24,10,269,0
22865.904,15,25,10,269,0
22828.57407,15,25,10,269,0
22721.25718,15,25,10,272,0
22614.20832,16,26,10,272,0
22709.148,16,26,10,271,0
23408.96474,15,26,10,260,0
23571.01684,16,25,8,255,0
22844.67001,17,25,8,254,0
14067.59674,16,25,8,254,0
14162.06607,16,25,8,254,0
14162.06607,16,25,8,254,0
14541.63734,15,25,8,242,0
15117.91332,15,25,8,220,0
15181.04884,15,25,8,219,0
15181.04884,15,25,8,219,0
15244.79325,15,25,8,219,0
15244.79325,15,25,8,219,0
15265.60741,15,25,8,217,0
11078.14584,11,25,8,216,0
11381.16807,10,23,8,219,0
11394.22318,10,23,8,219,0
11369.21175,10,23,8,219,0
11369.21175,10,23,8,219,0
10730.446,9,22,8,198,0
10743.60566,9,22,8,196,0
10475.83575,9,22,8,165,0
6717.624741,9,22,8,117,0
8741.70275,8,22,8,117,0
8724.670843,9,24,10,98,0
8889.224,8,24,6,95,0
12344.89934,8,24,6,106,0
27555.41099,8,24,6,132,0
48674.37801,8,23,6,138,0
70363.284,7,21,6,155,0
68987.81526,9,22,8,156,0
68952.53266,9,22,8,156,0
68803.91225,9,23,8,156,0
68661.43526,11,24,8,151,0
68661.43526,11,24,8,151,0
67776.756,11,24,8,151,0
66628.95807,13,26,8,151,0
64982.73525,16,27,10,151,0
64034.958,16,27,10,149,0
64102.96193,16,27,10,147,0
65441.04074,15,28,8,137,0
65709.46618,14,28,8,136,0
65816.89259,14,28,8,136,0
65890.35141,14,28,8,136,0
65890.35141,14,28,8,136,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67437.32982,14,26,6,132,0
67473.69259,14,26,6,131,0
67473.69259,14,26,6,131,0
67473.69259,14,26,6,131,0
67545.05141,14,26,6,131,0
67580.05068,14,26,6,131,0
67689.78059,14,26,6,131,0
66657.43475,15,28,8,128,0
67177.99375,14,27,8,128,0
67106.28632,14,27,8,130,0
66562.95,14,27,8,135,0
81017.406,12,26,8,171,0
102815.9938,11,25,8,172,0
103496.3501,13,24,10,172,0
110645.9308,22,26,10,172,0
552463.69,39,27,10,223,0
545178.5483,43,27,10,223,0
545063.2786,43,27,10,223,0
544830.368,43,27,10,224,0
544715.3655,43,27,10,224,0
544715.3655,43,27,10,224,0
543817.2318,43,27,10,271,0
544458.5173,43,26,10,270,0
544708.0567,43,26,10,268,0
545728.468,43,26,10,265,0
545607.0238,43,26,10,265,0
544688.0301,43,27,10,267,0
544688.0301,43,27,10,267,0
544570.1403,43,27,10,267,0
544808.8683,43,27,10,267,0
544320.7595,43,27,10,267,0
544559.1203,43,27,10,265,0
553671.525,43,27,10,244,0
557075.814,42,26,8,298,0
577291.2587,42,26,8,338,0
602512.618,42,26,8,317,0
603778.5206,49,26,8,282,0
609448.325,50,26,8,276,0
619084.6127,63,26,10,259,0
625271.4253,61,26,8,258,0
625418.5783,61,26,8,258,0
613040.6743,71,26,8,258,0
625794.6782,69,26,8,258,0
625794.6782,69,26,8,258,0
625990.8093,70,26,10,258,0
616038.2023,72,26,10,258,0
794770.4085,91,25,10,258,0
795255.2955,92,24,10,258,0
795255.2955,92,24,10,258,0
796825.7168,92,23,10,257,0
796825.7168,92,23,10,257,0
796825.7168,92,23,10,257,0
796825.7168,92,23,10,257,0
796825.7168,92,23,10,257,0
796262.216,93,24,12,257,0
796078.3687,93,24,12,257,0
796078.3687,93,24,12,257,0
784337.9783,106,25,12,257,0
778275.864,108,25,12,257,0
778275.864,108,25,12,257,0
764465.7034,108,25,12,280,0
764645.7783,108,25,12,280,0
764645.7783,108,25,12,280,0
761015.964,109,25,12,280,0
761015.964,109,25,12,280,0
748253.2593,111,26,12,280,0
748080.9773,111,26,12,280,0
754830.6765,110,24,10,280,0
755011.1426,110,23,10,280,0
755368.0981,110,23,10,278,0
757988.0363,110,23,10,273,0
782241.208,110,23,10,237,0
802915.244,110,24,10,236,0
809413.9628,108,24,8,236,0
831749.0646,99,24,8,236,0
480978.1679,82,24,8,185,0
490357.718,78,24,8,185,0
490502.3877,78,24,8,185,0
490795.1258,78,24,8,184,0
490940.1074,78,24,8,184,0
490342.668,78,24,8,184,0
496976.3926,78,24,8,137,0
497266.0514,78,24,8,136,0
497266.0514,78,24,8,136,0
497266.0514,78,24,8,136,0
497556.092,78,23,8,136,0
498947.2048,78,20,8,134,0
498947.2048,78,20,8,134,0
494501.7727,79,21,8,134,0
494501.7727,79,21,8,134,0
494034.2527,79,24,8,136,0
494034.2527,79,24,8,136,0
494034.2527,79,24,8,136,0
496762.7968,79,24,8,81,0
468607.2687,79,24,8,41,0
437200.3074,79,24,8,25,0
436676.8468,72,24,8,25,0
440141.7786,71,25,8,25,0
417266.784,58,25,6,25,0
417266.784,58,25,6,25,0
417266.784,58,25,6,25,0
410852.5346,48,22,6,25,0
410852.5346,48,22,6,25,0
410852.5346,48,22,6,25,0
412834.7348,47,22,4,25,0
415998.7539,43,21,4,25,0
121929.7498,21,20,2,25,0
122817.642,20,19,2,25,0
122817.642,20,19,2,25,0
122639.2943,24,22,2,25,0
170442.0741,24,22,2,80,0
170383.0058,24,22,2,80,0
170383.0058,24,22,2,80,0
170322.8886,24,22,2,80,0
170383.9908,23,21,0,81,0
170383.9908,23,21,0,81,0
170383.9908,23,21,0,81,0
123608.0278,10,21,0,81,0
124763.1546,8,21,0,81,0
124763.1546,8,21,0,81,0
66747.34674,8,21,0,58,0
66747.34674,8,21,0,58,0
66199.54975,9,21,0,58,0
66621.92593,8,20,0,58,0
66621.92593,8,20,0,58,0
66301.344,6,18,0,58,0
66324.95299,6,18,0,58,0
66324.95299,6,18,0,58,0
66348.57793,6,17,0,58,0
66348.57793,6,17,0,58,0
66348.57793,6,17,0,58,0
65843.40868,7,17,4,70,0
65414.43807,7,16,4,89,0
65027.708,7,16,4,97,0
90844.94025,7,17,4,165,0
90079.52682,7,17,10,187,0
89624.15325,8,19,12,195,0
118288.159,20,19,12,201,0
281363.8465,40,19,13,201,0
362693.6158,55,19,13,201,0
362240.4328,55,20,18,201,0
360891.7938,56,21,18,201,0
360891.7938,56,21,18,201,0
358297.0932,57,21,22,201,0
357082.964,57,21,22,201,0
350632.182,62,22,34,201,0
346266.207,62,22,43,201,0
346266.207,62,22,43,201,0
349437.8513,61,21,43,201,0
349437.8513,61,21,43,201,0
347131.3095,62,19,47,211,0
344096.2792,62,19,47,228,0
341578.2535,62,19,47,240,0
351118.7063,62,19,51,313,0
349827.0527,62,21,54,316,0
348084.2032,62,21,54,326,0
342472.4794,64,21,56,330,0
343104.0407,64,20,56,330,0
342902.8819,64,20,56,330,0
337323.179,73,21,62,330,0
331314.4566,76,22,64,330,0
328023.8863,77,24,64,330,0
328023.8863,77,24,64,330,0
328118.318,77,24,64,330,0
324592.2502,78,25,65,330,0
324500.008,78,25,65,330,0
324500.008,78,25,65,330,0
324500.008,78,25,65,330,0
324114.7566,78,25,68,330,0
331672.9488,74,22,68,330,0
313015.7754,74,22,68,275,0
313103.882,74,22,68,275,0
312920.1313,74,23,68,275,0
313098.8387,74,23,68,275,0
313189.606,74,23,68,274,0
313277.889,74,22,68,274,0
313277.889,74,22,68,274,0
312991.1421,75,22,70,274,0
312991.1421,75,22,70,274,0
312991.1421,75,22,70,274,0
312010.178,76,23,70,274,0
312010.178,76,23,70,274,0
314753.9667,75,23,70,274,0
314842.9699,75,23,70,274,0
314568.665,75,23,71,274,0
314479.9167,75,24,71,274,0
314391.2553,75,24,71,274,0
314391.2553,75,24,71,274,0
314302.6806,75,24,71,274,0
307218.568,80,26,71,274,0
307218.568,80,26,71,274,0
310227.6348,79,26,67,262,0
313431.0025,79,26,67,243,0
315261.126,79,26,67,235,0
312189.8039,79,26,67,167,0
317264.7538,80,26,63,145,0
323148.6052,79,26,61,137,0
310744.7933,67,26,61,131,0
158969.4063,48,27,60,131,0
60491.90182,33,27,60,131,0
60271.33999,34,28,55,134,0
60678.64966,33,27,55,134,0
60678.64966,33,27,55,134,0
61516.38099,32,27,51,134,0
61863.51368,32,27,51,134,0
58991.73266,29,28,39,134,0
59032.924,30,28,32,134,0
58972.92407,30,28,32,134,0
58972.92407,30,28,32,134,0
58916.98859,30,28,32,134,0
138897.2553,30,30,28,162,0
139227.7398,30,30,28,145,0
140466.5803,30,30,28,133,0
111152.866,30,30,24,60,0
111672.95,30,30,21,57,0
112324.0188,30,30,21,47,0
113652.1,28,29,19,43,0
113652.1,28,29,19,43,0
113440.5262,28,29,19,45,0
100980.7,21,28,13,45,0
167649.3723,28,28,11,45,0
171843.0426,32,26,11,45,0
171731.196,32,26,11,45,0
171731.196,32,26,11,45,0
173365.7821,31,26,10,45,0
173309.0063,31,26,10,45,0
173309.0063,31,26,10,45,0
173309.0063,31,26,10,45,0
173538.0507,31,25,7,45,0
173538.0507,31,25,7,45,0
173538.0507,31,25,7,45,0
173538.0507,31,25,7,45,0
173652.8668,31,24,7,45,0
173652.8668,31,24,7,45,0
173652.8668,31,24,7,45,0
173652.8668,31,24,7,45,0
173540.0873,31,25,7,45,0
173716.2847,30,25,5,45,0
173716.2847,30,25,5,45,0
173716.2847,30,25,5,45,0
174312.3966,29,23,5,45,0
174312.3966,29,23,5,45,0
174312.3966,29,23,5,45,0
174312.3966,29,23,5,45,0
174193.6,30,24,4,45,0
172983.5407,30,24,4,45,0
172983.5407,30,24,4,45,0
172927.8058,30,24,4,45,0
172983.5407,30,23,4,45,0
172346,25,23,4,45,0
171666.416,26,24,4,45,0
171666.416,26,24,4,45,0
171719.4707,26,24,4,45,0
170190.9043,27,24,4,45,0
170190.9043,27,24,4,45,0
170135.4426,27,23,2,45,0
180209.1928,33,23,2,45,0
178240.7095,35,23,2,45,0
178752.3948,34,22,2,45,0
178752.3948,34,22,2,45,0
179533.8938,33,22,2,42,0
179533.8938,33,22,2,42,0
179533.8938,33,22,2,42,0
179353.264,34,23,2,42,0
179353.264,34,23,2,42,0
181140.2074,32,22,2,42,0
182819.6652,31,21,0,42,0
182560.8848,31,21,0,42,0
182058.0928,32,21,0,42,0
181741.8593,32,21,0,42,0
100975.032,31,20,0,2,0
101163.0717,32,19,0,2,0
101011.5095,32,19,0,2,0
100417.9074,33,19,0,2,0
100264.788,33,19,0,2,0
99673.88425,34,19,0,2,0
99563.496,34,19,0,2,0
98534.32593,35,21,2,2,0
98800.69025,35,18,2,0,0
157904.1093,35,18,2,0,0
95527.75793,25,18,2,0,0
90194.16793,20,16,2,0,0
90025.56575,20,18,2,2,0
90025.56575,20,18,2,2,0
90025.56575,20,18,2,2,0
90088.89184,20,18,2,2,0
90025.56575,20,19,2,2,0
90025.56575,20,19,2,2,0
90025.56575,20,19,2,2,0
89962.34432,20,19,2,2,0
89765.73249,20,19,2,2,0
89765.73249,20,19,2,2,0
89765.73249,20,19,2,2,0
89765.73249,20,19,2,2,0
89359.99482,21,20,4,2,0
89359.99482,21,20,4,2,0
89422.53425,21,19,4,2,0
89422.53425,21,19,4,2,0
89422.53425,21,19,4,2,0
89422.53425,21,19,4,2,0
89327.636,21,20,4,2,0
89327.636,21,20,4,2,0
89327.636,21,20,4,2,0
89327.636,21,20,4,2,0
89458.23141,20,20,4,2,0
90112.844,20,21,4,2,0
89707.6,21,21,4,4,0
89543.25532,21,21,4,6,0
89512.472,21,21,4,6,0
89512.472,21,21,4,6,0
89913.888,20,21,4,6,0
89913.888,20,21,4,6,0
89913.888,20,21,4,6,0
90746.01274,19,19,4,6,0
90746.01274,19,19,4,6,0
90874.76859,18,19,4,6,0
74613.67832,12,19,4,6,0
75094.06968,10,17,4,6,0
75140.59266,10,16,4,6,0
111537.2688,22,20,4,6,0
111611.2628,22,20,4,6,0
111611.2628,22,20,4,6,0
111537.2688,22,21,4,6,0
111649.276,21,21,4,6,0
111649.276,21,21,4,6,0
111649.276,21,21,4,6,0
111802.3447,21,21,4,6,0
112036.8001,21,21,4,6,0
112346.318,20,21,4,6,0
137643.0692,20,22,4,41,0
137789.4461,20,22,4,41,0
138558.2457,19,22,4,41,0
138756.3198,19,22,4,41,0
139527.7119,18,22,4,41,0
139729.854,18,22,4,41,0
140503.4378,17,22,4,41,0
140652.9,17,22,4,41,0
338260.0098,35,24,8,41,0
338260.0098,35,24,8,41,0
285196.6246,33,24,8,41,0
285196.6246,33,24,8,41,0
285196.6246,33,24,8,41,0
285720.8818,33,24,8,39,0
285720.8818,33,24,8,39,0
285720.8818,33,24,8,39,0
285720.8818,33,24,8,39,0
283062.5498,34,25,8,41,0
282989.1833,34,25,9,41,0
282841.6,35,26,10,41,0
282304.1665,35,26,10,41,0
282608.2403,35,24,10,41,0
281076.836,37,26,10,41,0
281076.836,37,26,10,41,0
280930.203,37,26,10,41,0
281779.3021,36,24,8,41,0
281779.3021,36,24,8,41,0
281779.3021,36,24,8,41,0
311214.0593,48,24,8,41,0
311214.0593,48,24,8,41,0
311214.0593,48,24,8,41,0
311474.5657,48,23,8,41,0
311474.5657,48,23,8,41,0
308860.572,50,25,14,53,0
306585.1375,50,25,14,70,0
304756.0733,50,26,14,79,0
345390.394,52,28,14,150,0
344396.8703,56,29,20,165,0
343016.2313,56,29,20,175,0
342486.5407,56,29,20,177,0
342486.5407,56,29,20,177,0
342486.5407,56,29,20,177,0
342486.5407,56,29,20,177,0
339551.3179,57,30,24,189,0
336630.216,57,30,24,207,0
334519.3858,57,30,24,216,0
333799.8314,57,30,24,220,0
333799.8314,57,30,24,220,0
335248.8757,58,30,26,289,0
559360.2853,65,30,28,376,0
551689.6363,54,30,34,377,0
548485.7579,54,30,34,389,0
547647.9786,54,30,34,391,0
547647.9786,54,30,34,391,0
547647.9786,54,30,34,391,0
542720.5405,65,32,38,391,0
542720.5405,65,32,38,391,0
535260.9238,76,32,38,391,0
531334.9285,77,32,38,391,0
531334.9285,77,32,38,391,0
534387.2563,79,33,38,356,0
533843.4385,79,33,38,356,0
531314.462,80,34,38,358,0
526981.4506,82,34,38,358,0
524658.4574,82,34,38,358,0
517587.9012,85,34,38,358,0
516374.6954,85,34,38,358,0
506233.0283,93,37,40,358,0
375404.7303,74,35,34,358,0
370761.7365,76,35,34,358,0
366807.2154,77,35,34,358,0
365671.2363,78,36,34,358,0
363078.674,79,36,34,358,0
357614.5606,82,36,34,358,0
